date,title,link
09 Dis 2013,Exposure Drafts on Islamic Financial Contracts (Shariah Requirements and Optional Practices),https://www.bnm.gov.my/-/exposure-drafts-on-islamic-financial-contracts-shariah-requirements-and-optional-practices-
04 Dis 2013,Visit Payment System Exhibition at Sasana Kijang and sign-up for latest offer on e-banking/payment services,https://www.bnm.gov.my/-/visit-payment-system-exhibition-at-sasana-kijang-and-sign-up-for-latest-offer-on-e-banking/payment-services
27 Nov 2013,Buletin RINGGIT (Keluaran Oktober 2013) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-oktober-2013-kini-boleh-dimuat-turun-release-date-27-nov-2013
20 Nov 2013,Joint Public Consultation Paper - Trade Repository Reporting Requirement for Over-the-Counter Derivatives,https://www.bnm.gov.my/-/joint-public-consultation-paper-trade-repository-reporting-requirement-for-over-the-counter-derivatives
15 Nov 2013,"Lindungi diri anda daripada terpedaya dengan kegiatan mencuri maklumat kewangan atau ""phishing scams"".",https://www.bnm.gov.my/-/lindungi-diri-anda-daripada-terpedaya-dengan-kegiatan-mencuri-maklumat-kewangan-atau-phishing-scams-.
07 Nov 2013,Concept Paper: Life Insurance and Family Takaful Framework (consultation period extended until 9 January 2014),https://www.bnm.gov.my/-/concept-paper-life-insurance-and-family-takaful-framework-consultation-period-extended-until-9-january-2014-
25 Okt 2013,Muat Turun Ucapan Bajet 2014 oleh Perdana Menteri Malaysia,https://www.bnm.gov.my/-/muat-turun-ucapan-bajet-2014-oleh-perdana-menteri-malaysia
18 Okt 2013,"Watch the exclusive video: Tun Dr. Mahathir Special Address - ""Innovative Financing for Global Entrepreneurs""",https://www.bnm.gov.my/-/watch-the-exclusive-video-tun-dr.-mahathir-special-address-innovative-financing-for-global-entrepreneurs-
10 Okt 2013,"Polisi Baharu diterbitkan: ""Registration Procedure to Carry on Adjusting Business""",https://www.bnm.gov.my/-/polisi-baharu-diterbitkan-registration-procedure-to-carry-on-adjusting-business-
10 Okt 2013,Buletin RINGGIT (Keluaran September 2013) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-september-2013-kini-boleh-dimuat-turun
27 Sep 2013,"National Statistics Conference 2013 (MyStats 2013): Promoting Innovation in Economic and Financial Statistics to Support Policy Making in a Dynamic Environment (18 November 2013, Sasana Kijang, Kuala Lumpur)",https://www.bnm.gov.my/-/national-statistics-conference-2013-mystats-2013-promoting-innovation-in-economic-and-financial-statistics-to-support-policy-making-in-a-dynamic-environment-18-november-2013-sasana-kijang-kuala-lumpur-
25 Sep 2013,Buletin RINGGIT (Keluaran Ogos 2013) kini boleh dimuat turun,https://www.bnm.gov.my/-/ringgit-newsletter-august-2013-issue-is-now-available-for-download.
27 Ogos 2013,Guideline on Dye-Stained Banknotes,https://www.bnm.gov.my/-/guideline-on-dye-stained-banknotes-1
15 Ogos 2013,Buletin RINGGIT (Keluaran Julai 2013) kini boleh dimuat turun,https://www.bnm.gov.my/-/ringgit-newsletter-july-2013-issue-is-now-available-for-download.
25 Jul 2013,Buletin RINGGIT (Keluaran Jun 2013) kini boleh dimuat turun,https://www.bnm.gov.my/-/ringgit-newsletter-june-2013-issue-is-now-available-for-download
01 Jul 2013,RINGGIT Newsletter (May 2013 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-may-2013-issue-is-now-available-for-download
07 Jun 2013,Buletin RINGGIT (Keluaran April 2013) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-april-2013-kini-boleh-dimuat-turun
07 Jun 2013,Sources and Uses of Funds in the Financial System is now available for download,https://www.bnm.gov.my/-/sources-and-uses-of-funds-in-the-financial-system-is-now-available-for-download
07 Jun 2013,Concept Paper 3: Anti-Money Laundering and Counter Financing of Terrorism (AML/CFT) - Money Services Business Sector,https://www.bnm.gov.my/-/concept-paper-3-anti-money-laundering-and-counter-financing-of-terrorism-aml/cft-money-services-business-sector
03 Jun 2013,Concept Paper on Anti-Money Laundering and Counter Financing of Terrorism (AML/CFT) - Designated Non-Financial Businesses and Professions (DNFBPs) & Other Non-Financial Sectors,https://www.bnm.gov.my/-/concept-paper-on-anti-money-laundering-and-counter-financing-of-terrorism-aml/cft-designated-non-financial-businesses-and-professions-dnfbps-other-non-financial-sectors
10 Mei 2013,Buletin RINGGIT (Keluaran Mac 2013) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-mac-2013-kini-boleh-dimuat-turun
25 Apr 2013,Newly published: Concept Paper on Murabahah (Operational Requirements),https://www.bnm.gov.my/-/newly-published-concept-paper-on-murabahah-operational-requirements-
18 Apr 2013,RINGGIT Newsletter (February 2013 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-february-2013-issue-is-now-available-for-download
15 Apr 2013,Newly published: Guidelines on Agent Oversight Framework for the Money Services Business Industry,https://www.bnm.gov.my/-/newly-published-guidelines-on-agent-oversight-framework-for-the-money-services-business-industry
05 Apr 2013,Response to feedback received: Single Counterparty Exposure Limit,https://www.bnm.gov.my/-/response-to-feedback-received-single-counterparty-exposure-limit
03 Apr 2013,Response to feedback received: Concept Paper on Recordkeeping and Reporting Requirements for Over-the-Counter (OTC) Derivatives,https://www.bnm.gov.my/-/response-to-feedback-received-concept-paper-on-recordkeeping-and-reporting-requirements-for-over-the-counter-otc-derivatives
22 Mac 2013,Briefing slides are now available for download,https://www.bnm.gov.my/-/briefing-slides-are-now-available-for-download
17 Mac 2013,Biasiswa Bank Negara Malaysia Sesi Akademik 2013 / 2014,https://www.bnm.gov.my/-/biasiswa-bank-negara-malaysia-sesi-akademik-2013-/-2014
14 Mac 2013,Buletin RINGGIT (Keluaran Januari 2013) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-januari-2013-kini-boleh-dimuat-turun
01 Mac 2013,Newly published: Policy on Risk Governance,https://www.bnm.gov.my/-/newly-published-policy-on-risk-governance
28 Feb 2013,Newly published: Policies on Single Counterparty Exposure Limit and Single Counterparty Exposure Limit for Islamic Banks.,https://www.bnm.gov.my/-/newly-published-policies-on-single-counterparty-exposure-limit-and-single-counterparty-exposure-limit-for-islamic-banks.
18 Feb 2013,Buletin RINGGIT (Keluaran Disember 2012) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-disember-2012-kini-boleh-dimuat-turun
04 Feb 2013,Newly published: Guidelines on Ibra' (Rebate) for Sale-Based Financing,https://www.bnm.gov.my/-/newly-published-guidelines-on-ibra-rebate-for-sale-based-financing
02 Jan 2013,Buletin RINGGIT (Keluaran November 2012) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-november-2012-kini-boleh-dimuat-turun-1
23 Dis 2014,Payment Card Reform Framework,https://www.bnm.gov.my/-/payment-card-reform-framework
19 Dis 2014,Repurchase Agreement Transactions,https://www.bnm.gov.my/-/repurchase-agreement-transactions-3
17 Dis 2014,Buletin RINGGIT (Keluaran Oktober 2014) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-oktober-2014-kini-boleh-dimuat-turun
21 Nov 2014,"BNM to host the BNM Economics Research Workshop 2014 on ""The Structural Challenges of Achieving Sustained and Inclusive Growth""",https://www.bnm.gov.my/-/bnm-to-host-the-bnm-economics-research-workshop-2014-on-the-structural-challenges-of-achieving-sustained-and-inclusive-growth-
19 Nov 2014,Buletin RINGGIT (Keluaran September 2014) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-september-2014-kini-boleh-dimuat-turun
11 Nov 2014,Concept Paper on Management of Participating Life Policy Business,https://www.bnm.gov.my/-/concept-paper-on-management-of-participating-life-policy-business
23 Okt 2014,Capital Adequacy Framework for Financial Holding Companies – Discussion paper,https://www.bnm.gov.my/-/capital-adequacy-framework-for-financial-holding-companies-discussion-paper
21 Okt 2014,Buletin RINGGIT (Keluaran Ogos 2014) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-ogos-2014-kini-boleh-dimuat-turun
16 Okt 2014,Circular Pursuant to the Coming into Force of the Amendments to the AMLATFA,https://www.bnm.gov.my/-/circular-pursuant-to-the-coming-into-force-of-the-amendments-to-the-amlatfa
15 Okt 2014,Circular Pursuant to the Anti-Money Laundering and Anti-Terrorism Financing (Security Council Resolution) (Al-Qaida and Taliban) (Amendment) Order 2014,https://www.bnm.gov.my/-/circular-pursuant-to-the-anti-money-laundering-and-anti-terrorism-financing-security-council-resolution-al-qaida-and-taliban-amendment-order-2014-1
10 Okt 2014,Concept Paper on Payment Card Reform Framework,https://www.bnm.gov.my/-/concept-paper-on-payment-card-reform-framework
10 Okt 2014,Muat Turun Ucapan Bajet 2015 oleh Perdana Menteri Malaysia,https://www.bnm.gov.my/-/muat-turun-ucapan-bajet-2015-oleh-perdana-menteri-malaysia
01 Okt 2014,Information on e-payment services and fees,https://www.bnm.gov.my/-/information-on-e-payment-services-and-fees-1
30 Sep 2014,Concept Paper on Liquidity Coverage Ratio,https://www.bnm.gov.my/-/concept-paper-on-liquidity-coverage-ratio
29 Sep 2014,Buletin RINGGIT (Keluaran Julai 2014) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-julai-2014-kini-boleh-dimuat-turun
25 Sep 2014,Concept Paper: Compliance,https://www.bnm.gov.my/-/concept-paper-compliance
10 Sep 2014,Malaysia has been selected to host AFI Network’s new headquarters,https://www.bnm.gov.my/-/malaysia-has-been-selected-to-host-afi-network-s-new-headquarters
09 Sep 2014,Call for Public Feedback: Consultation Paper on the Netting of Financial Agreements Bill,https://www.bnm.gov.my/-/call-for-public-feedback-consultation-paper-on-the-netting-of-financial-agreements-bill
18 Ogos 2014,Buletin RINGGIT (Keluaran Jun 2014) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-jun-2014-kini-boleh-dimuat-turun
07 Ogos 2014,Enhancement of the Chiang Mai Initiative Multilateralisation,https://www.bnm.gov.my/-/enhancement-of-the-chiang-mai-initiative-multilateralisation
14 Jul 2014,Circular pursuant to Section 83 of the Anti-Money Laundering and Anti-Terrorism Financing Act 2001 (AMLATFA) on the recent Public Statement Issued by the FATF,https://www.bnm.gov.my/-/circular-pursuant-to-section-83-of-the-anti-money-laundering-and-anti-terrorism-financing-act-2001-amlatfa-on-the-recent-public-statement-issued-by-the-fatf
11 Jul 2014,Enhancement of the Policy and Guidelines of the Small Debt Resolution Scheme (SDRS),https://www.bnm.gov.my/-/enhancement-of-the-policy-and-guidelines-of-the-small-debt-resolution-scheme-sdrs-
08 Jul 2014,The Shariah Advisory Council of Bank Negara Malaysia (the SAC) 148th Meeting,https://www.bnm.gov.my/-/the-shariah-advisory-council-of-bank-negara-malaysia-the-sac-148th-meeting
26 Jun 2014,Buletin RINGGIT (Keluaran Mei 2014) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-mei-2014-kini-boleh-dimuat-turun
24 Jun 2014,Concept Papers: Ijarah and Istisna',https://www.bnm.gov.my/-/concept-papers-ijarah-and-istisna-
17 Jun 2014,Buletin RINGGIT (Keluaran April 2014) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-april-2014-kini-boleh-dimuat-turun-1
02 Jun 2014,The Shariah Advisory Council of Bank Negara Malaysia (the SAC) 147th Meeting,https://www.bnm.gov.my/-/the-shariah-advisory-council-of-bank-negara-malaysia-the-sac-147th-meeting
22 Mei 2014,Buletin RINGGIT (Keluaran Mac 2014) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-mac-2014-kini-boleh-dimuat-turun
07 Mei 2014,Berwaspada dengan Panggilan Palsu daripada Mereka yang Mendakwa sebagai Pegawai Bank Negara Malaysia,https://www.bnm.gov.my/-/berwaspada-dengan-panggilan-palsu-daripada-mereka-yang-mendakwa-sebagai-pegawai-bank-negara-malaysia-1
24 Apr 2014,Buletin RINGGIT (Keluaran Februari 2014) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-februari-2014-kini-boleh-dimuat-turun
08 Apr 2014,Online Banking : 6 Ways to Stay Safe Online,https://www.bnm.gov.my/-/online-banking-6-ways-to-stay-safe-online
20 Mac 2014,Buletin RINGGIT (Keluaran Januari 2014) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-januari-2014-kini-boleh-dimuat-turun
19 Mac 2014,Berwaspada dengan Panggilan Palsu daripada Mereka yang Mendakwa sebagai Pegawai Bank Negara Malaysia,https://www.bnm.gov.my/-/berwaspada-dengan-panggilan-palsu-daripada-mereka-yang-mendakwa-sebagai-pegawai-bank-negara-malaysia
16 Mac 2014,Biasiswa Bank Negara Malaysia Sesi Akademik 2014 / 2015,https://www.bnm.gov.my/-/biasiswa-bank-negara-malaysia-sesi-akademik-2014-/-2015
20 Feb 2014,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/financial-consumer-alert-list-of-unauthorised-companies-and-websites-has-been-updated.
11 Feb 2014,Buletin RINGGIT (Keluaran Disember 2013) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-disember-2013-kini-boleh-dimuat-turun
10 Feb 2014,Penerbitan Manual Rujukan Mahkamah dan Penimbang Tara kepada Majlis Penasihat Syariah Bank Negara Malaysia,https://www.bnm.gov.my/-/penerbitan-manual-rujukan-mahkamah-dan-penimbang-tara-kepada-majlis-penasihat-syariah-bank-negara-malaysia
23 Jan 2014,Research Papers : Determinants of Financial Performance: The Case of General Takaful and Insurance Companies in Malaysia,https://www.bnm.gov.my/-/research-papers-determinants-of-financial-performance-the-case-of-general-takaful-and-insurance-companies-in-malaysia
08 Jan 2014,Hijaukan Alam Sekitar Anda: Wang kertas yang sesuai untuk edaran semula adalah pilihan bijak!,https://www.bnm.gov.my/-/hijaukan-alam-sekitar-anda-wang-kertas-yang-sesuai-untuk-edaran-semula-adalah-pilihan-bijak-
03 Jan 2014,Kenyataan mengenai Bitcoin,https://www.bnm.gov.my/-/kenyataan-mengenai-bitcoin
23 Dis 2015,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/financial-consumer-alert-list-of-unauthorised-companies-and-websites-has-been-updated.-55
23 Dis 2015,Concept Paper on Financing Facilities with Connected Parties,https://www.bnm.gov.my/-/concept-paper-on-financing-facilities-with-connected-parties
23 Dis 2015,Updates: Guidelines & Circulars listing on Bank Negara Malaysia's website,https://www.bnm.gov.my/-/updates-guidelines-circulars-listing-on-bank-negara-malaysia-s-website-2
08 Dis 2015,Buletin RINGGIT (Keluaran November 2015) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-november-2015-kini-boleh-dimuat-turun
25 Nov 2015,Granting of Credit Facilities,https://www.bnm.gov.my/-/granting-of-credit-facilities
23 Nov 2015,Updates: Guidelines & Circulars listing on Bank Negara Malaysia's website,https://www.bnm.gov.my/-/updates-guidelines-circulars-listing-on-bank-negara-malaysia-s-website-3
19 Nov 2015,Awareness Programme – “E-payment options for Government payments” [Registration is now closed ],https://www.bnm.gov.my/-/awareness-programme-e-payment-options-for-government-payments-registration-is-now-closed-
17 Nov 2015,"Beware of Spam Email Entitled ""Notification of Money Laundering Involvement""",https://www.bnm.gov.my/-/beware-of-spam-email-entitled-notification-of-money-laundering-involvement-2
16 Nov 2015,Buletin RINGGIT (Keluaran Oktober 2015) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-oktober-2015-kini-boleh-dimuat-turun-1
23 Okt 2015,Muat Turun Ucapan Bajet 2016 oleh Perdana Menteri Malaysia,https://www.bnm.gov.my/-/muat-turun-ucapan-bajet-2016-oleh-perdana-menteri-malaysia
23 Okt 2015,Individu dikehendaki,https://www.bnm.gov.my/-/individual-wanted-by-bnm-1
21 Okt 2015,Buletin RINGGIT (Keluaran September 2015) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-september-2015-kini-boleh-dimuat-turun
16 Okt 2015,Updates: Guidelines & Circulars listing on Bank Negara Malaysia's website,https://www.bnm.gov.my/-/updates-guidelines-circulars-listing-on-bank-negara-malaysia-s-website-4
16 Okt 2015,Updates: Guidelines & Circulars listing on Bank Negara Malaysia's website,https://www.bnm.gov.my/-/updates-guidelines-circulars-listing-on-bank-negara-malaysia-s-website-5
16 Okt 2015,Individual Wanted by BNM,https://www.bnm.gov.my/-/individual-wanted-by-bnm
13 Okt 2015,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/financial-consumer-alert-list-of-unauthorised-companies-and-websites-has-been-updated.-56
13 Okt 2015,Updates: Guidelines & Circulars listing on Bank Negara Malaysia's website,https://www.bnm.gov.my/-/updates-guidelines-circulars-listing-on-bank-negara-malaysia-s-website-6
12 Okt 2015,A 2-month celebration of Children's Day at the Bank Negara Malaysia Museum and Art Gallery: 'Children's Day At The Museum',https://www.bnm.gov.my/-/a-2-month-celebration-of-children-s-day-at-the-bank-negara-malaysia-museum-and-art-gallery-children-s-day-at-the-museum-
05 Okt 2015,Buletin RINGGIT (Keluaran Ogos 2015) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-ogos-2015-kini-boleh-dimuat-turun
02 Okt 2015,Compliance,https://www.bnm.gov.my/-/compliance
23 Sep 2015,Concept Paper on Kafalah,https://www.bnm.gov.my/-/concept-paper-on-kafalah
18 Sep 2015,"Beware of Spam Email Entitled ""Notification of Money Laundering Involvement""",https://www.bnm.gov.my/-/beware-of-spam-email-entitled-notification-of-money-laundering-involvement-
15 Sep 2015,Announcement of Closure of Bank Negara Malaysia Museum & Art Gallery,https://www.bnm.gov.my/-/announcement-of-closure-of-bank-negara-malaysia-museum-art-gallery
28 Ogos 2015,Pengumuman Penutupan Muzium & Galeri Seni Bank Negara Malaysia,https://www.bnm.gov.my/-/pengumuman-penutupan-muzium-galeri-seni-bank-negara-malaysia
24 Ogos 2015,Statement by Financial Markets Association of Malaysia,https://www.bnm.gov.my/-/statement-by-financial-markets-association-of-malaysia
24 Ogos 2015,Buletin RINGGIT (Keluaran Julai 2015) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-julai-2015-kini-boleh-dimuat-turun
20 Ogos 2015,"Tabung Khas Bank Negara Malaysia - TIKS2, TUB2 dan SDRS",https://www.bnm.gov.my/-/tabung-khas-bank-negara-malaysia-tiks2-tub2-dan-sdrs
20 Ogos 2015,Book your seat now! Global Seminar on Disaster Risk Financing (17 - 18 September 2015),https://www.bnm.gov.my/-/book-your-seat-now-global-seminar-on-disaster-risk-financing-17-18-september-2015-
30 Jul 2015,Repurchase Agreement Transactions,https://www.bnm.gov.my/-/repurchase-agreement-transactions-2
15 Jul 2015,Concept Paper on Capital Adequacy Framework (Capital Components),https://www.bnm.gov.my/-/concept-paper-on-capital-adequacy-framework-capital-components-
15 Jul 2015,Concept Paper on Capital Adequacy Framework for Islamic Banks (Capital Components),https://www.bnm.gov.my/-/concept-paper-on-capital-adequacy-framework-for-islamic-banks-capital-components-
15 Jul 2015,Amendment to the Enhancement of the Policy and Guidelines of the Small Debt Resolution Scheme (SDRS),https://www.bnm.gov.my/-/amendment-to-the-enhancement-of-the-policy-and-guidelines-of-the-small-debt-resolution-scheme-sdrs-
13 Jul 2015,"Request for Proposal on ""Study of Tax Impediments on the Growth of Leasing and Factoring in Malaysia"" - (deadline 12.00 noon, 6 August 2015",https://www.bnm.gov.my/-/request-for-proposal-on-study-of-tax-impediments-on-the-growth-of-leasing-and-factoring-in-malaysia-deadline-12.00-noon-6-august-2015
13 Jul 2015,Hijaukan Alam Sekitar Anda dengan Wang Kertas Hampir Baharu pada Syawal ini,https://www.bnm.gov.my/-/hijaukan-alam-sekitar-anda-dengan-wang-kertas-hampir-baharu-pada-syawal-ini
08 Jul 2015,Buletin RINGGIT (Keluaran Mei 2015) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-mei-2015-kini-boleh-dimuat-turun-1
08 Jul 2015,Buletin RINGGIT (Keluaran Jun 2015) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-jun-2015-kini-boleh-dimuat-turun-1
25 Mei 2015,Buletin RINGGIT (Keluaran April 2015) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-april-2015-kini-boleh-dimuat-turun-1
25 Mei 2015,2015 National e-Payment Roadshow - Moving Forward with e-Payments,https://www.bnm.gov.my/-/2015-national-e-payment-roadshow-moving-forward-with-e-payments
22 Mei 2015,Third Malaysia Statistics Conference - MYSTATS 2015,https://www.bnm.gov.my/-/third-malaysia-statistics-conference-mystats-2015
18 Mei 2015,Buletin RINGGIT (Keluaran Mac 2015) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-mac-2015-kini-boleh-dimuat-turun
12 Mei 2015,Third Annual Bank Negara Malaysia Economics Research Workshop :: Call for Papers,https://www.bnm.gov.my/-/third-annual-bank-negara-malaysia-economics-research-workshop-call-for-papers
11 Mei 2015,My Ringgit - A new mobile app to learn about Malaysian banknotes by Bank Negara Malaysia,https://www.bnm.gov.my/-/my-ringgit-a-new-mobile-app-to-learn-about-malaysian-banknotes-by-bank-negara-malaysia
05 Mei 2015,Updates: Guidelines & Circulars listing on Bank Negara Malaysia's website,https://www.bnm.gov.my/-/updates-guidelines-circulars-listing-on-bank-negara-malaysia-s-website-7
17 Apr 2015,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/financial-consumer-alert-list-of-unauthorised-companies-and-websites-has-been-updated.-57
02 Apr 2015,Publication of Liquidity Coverage Ratio final standard,https://www.bnm.gov.my/-/publication-of-liquidity-coverage-ratio-final-standard
23 Mac 2015,Period of Stay under the Netting of Financial Agreements Act 2015,https://www.bnm.gov.my/-/period-of-stay-under-the-netting-of-financial-agreements-act-2015
20 Mac 2015,Buletin RINGGIT (Keluaran Februari 2015) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-februari-2015-kini-boleh-dimuat-turun
04 Mac 2015,Buletin RINGGIT (Keluaran Januari 2015) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-januari-2015-kini-boleh-dimuat-turun
01 Mac 2015,Biasiswa Bank Negara Malaysia Sesi Akademik 2015 / 2016,https://www.bnm.gov.my/-/biasiswa-bank-negara-malaysia-sesi-akademik-2015-/-2016
30 Jan 2015,[Kaji Selidik] Maklum balas berkaitan permintaan terhadap Perlindungan Takaful Am,https://www.bnm.gov.my/-/-kaji-selidik-maklum-balas-berkaitan-permintaan-terhadap-perlindungan-takaful-am
27 Jan 2015,Buletin RINGGIT (Keluaran Disember 2014) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-disember-2014-kini-boleh-dimuat-turun
22 Jan 2015,[Survey] Call for feedback on equity based venture,https://www.bnm.gov.my/-/-survey-call-for-feedback-on-equity-based-venture
14 Jan 2015,Buletin RINGGIT (Keluaran November 2014) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-november-2014-kini-boleh-dimuat-turun
08 Jan 2015,Response to feedback received: Consultation Paper on the Netting of Financial Agreements Bill,https://www.bnm.gov.my/-/response-to-feedback-received-consultation-paper-on-the-netting-of-financial-agreements-bill
27 Dis 2016,KLIBOR Rate Setting,https://www.bnm.gov.my/-/klibor-rate-setting
23 Dis 2016,Buletin RINGGIT (Keluaran November 2016) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-november-2016-kini-boleh-dimuat-turun-1
19 Dis 2016,Current Series of Malaysian Banknotes Continue to be Legal Tender,https://www.bnm.gov.my/-/current-series-of-malaysian-banknotes-continue-to-be-legal-tender
17 Dis 2016,Perpindahan kepada kad pembayaran berasaskan PIN untuk transaksi pembayaran yang lebih selamat,https://www.bnm.gov.my/-/perpindahan-kepada-kad-pembayaran-berasaskan-pin-untuk-transaksi-pembayaran-yang-lebih-selamat
09 Dis 2016,Update to Frequently Asked Questions (FAQ) on Initiative to Develop the Onshore Financial Market,https://www.bnm.gov.my/-/update-to-frequently-asked-questions-faq-on-initiative-to-develop-the-onshore-financial-market
06 Dis 2016,International Association of Insurance Supervisors (IAIS) Annual Conference 2017,https://www.bnm.gov.my/-/international-association-of-insurance-supervisors-iais-annual-conference-2017
06 Dis 2016,Gangguan teknikal perkhidmatan telefon Ibu Pejabat Bank Negara Malaysia,https://www.bnm.gov.my/-/gangguan-teknikal-perkhidmatan-telefon-ibu-pejabat-bank-negara-malaysia
02 Dis 2016,Supplementary Notice on Foreign Exchange Administration Rules - Measures to Promote the Development of Malaysian Financial Market,https://www.bnm.gov.my/-/supplementary-notice-on-foreign-exchange-administration-rules-measures-to-promote-the-development-of-malaysian-financial-market
25 Nov 2016,Buletin RINGGIT (Keluaran Oktober 2016) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-oktober-2016-kini-boleh-dimuat-turun
17 Nov 2016,List of Onshore Banks in Malaysia,https://www.bnm.gov.my/-/list-of-onshore-banks-in-malaysia
11 Nov 2016,Design Competition for Commemorative Coins 2017,https://www.bnm.gov.my/-/design-competition-for-commemorative-coins-2017
31 Okt 2016,Exposure Draft on Code of Conduct for Malaysia Wholesale Financial Markets,https://www.bnm.gov.my/-/exposure-draft-on-code-of-conduct-for-malaysia-wholesale-financial-markets
28 Okt 2016,Concept Paper on Direct Distribution Channels for Pure Protection Products,https://www.bnm.gov.my/-/concept-paper-on-direct-distribution-channels-for-pure-protection-products
28 Okt 2016,Change to PIN-based payment cards for more secure payment transactions,https://www.bnm.gov.my/-/change-to-pin-based-payment-cards-for-more-secure-payment-transactions
26 Okt 2016,Buletin RINGGIT (Keluaran September 2016) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-september-2016-kini-boleh-dimuat-turun
21 Okt 2016,Muat Turun Ucapan Bajet 2017 oleh Perdana Menteri Malaysia,https://www.bnm.gov.my/-/muat-turun-ucapan-bajet-2017-oleh-perdana-menteri-malaysia
18 Okt 2016,Financial Technology Regulatory Sandbox Framework,https://www.bnm.gov.my/-/financial-technology-regulatory-sandbox-framework-2
14 Okt 2016,Concept Paper on Stress Testing,https://www.bnm.gov.my/-/concept-paper-on-stress-testing
06 Okt 2016,Beware of bogus emails using Bank Negara Malaysia's name,https://www.bnm.gov.my/-/beware-of-bogus-emails-using-bank-negara-malaysia-s-name-1
22 Sep 2016,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/financial-consumer-alert-list-of-unauthorised-companies-and-websites-has-been-updated.-52
30 Ogos 2016,Buletin RINGGIT (Keluaran Ogos 2016) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-ogos-2016-kini-boleh-dimuat-turun
19 Ogos 2016,Call for participation in Bank Negara Malaysia’s “High-Speed Pitching” Session,https://www.bnm.gov.my/-/call-for-participation-in-bank-negara-malaysia-s-high-speed-pitching-session
18 Ogos 2016,Shareholder Suitability,https://www.bnm.gov.my/-/shareholder-suitability
18 Ogos 2016,Fifth Auction of Malaysian Banknotes with Special Serial Numbers,https://www.bnm.gov.my/-/fifth-auction-of-malaysian-banknotes-with-special-serial-numbers
15 Ogos 2016,Restricted Committed Liquidity Facility,https://www.bnm.gov.my/-/restricted-committed-liquidity-facility-1
10 Ogos 2016,Buletin RINGGIT (Keluaran Julai 2016) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-julai-2016-kini-boleh-dimuat-turun
