date,title,link
10 May 2013,RINGGIT Newsletter (March 2013 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-march-2013-issue-is-now-available-for-download
25 Apr 2013,Newly published: Concept Paper on Murabahah (Operational Requirements),https://www.bnm.gov.my/-/newly-published-concept-paper-on-murabahah-operational-requirements-
18 Apr 2013,RINGGIT Newsletter (February 2013 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-february-2013-issue-is-now-available-for-download
15 Apr 2013,Newly published: Guidelines on Agent Oversight Framework for the Money Services Business Industry,https://www.bnm.gov.my/-/newly-published-guidelines-on-agent-oversight-framework-for-the-money-services-business-industry
05 Apr 2013,Response to feedback received: Single Counterparty Exposure Limit,https://www.bnm.gov.my/-/response-to-feedback-received-single-counterparty-exposure-limit
03 Apr 2013,Response to feedback received: Concept Paper on Recordkeeping and Reporting Requirements for Over-the-Counter (OTC) Derivatives,https://www.bnm.gov.my/-/response-to-feedback-received-concept-paper-on-recordkeeping-and-reporting-requirements-for-over-the-counter-otc-derivatives
22 Mar 2013,Briefing slides are now available for download,https://www.bnm.gov.my/-/briefing-slides-are-now-available-for-download
17 Mar 2013,Bank Negara Malaysia Scholarship Programme 2013 / 2014 Nurturing Excellent Talents,https://www.bnm.gov.my/-/bank-negara-malaysia-scholarship-programme-2013-/-2014-nurturing-excellent-talents
14 Mar 2013,RINGGIT Newsletter (January 2013 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-january-2013-issue-is-now-available-for-download
01 Mar 2013,Newly published: Policy on Risk Governance,https://www.bnm.gov.my/-/newly-published-policy-on-risk-governance
28 Feb 2013,Newly published: Policies on Single Counterparty Exposure Limit and Single Counterparty Exposure Limit for Islamic Banks.,https://www.bnm.gov.my/-/newly-published-policies-on-single-counterparty-exposure-limit-and-single-counterparty-exposure-limit-for-islamic-banks.
18 Feb 2013,RINGGIT Newsletter (December 2012 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-december-2012-issue-is-now-available-for-download
04 Feb 2013,Newly published: Guidelines on Ibra' (Rebate) for Sale-Based Financing,https://www.bnm.gov.my/-/newly-published-guidelines-on-ibra-rebate-for-sale-based-financing
02 Jan 2013,RINGGIT Newsletter (November 2012 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-november-2012-issue-is-now-available-for-download
23 Dec 2014,Payment Card Reform Framework,https://www.bnm.gov.my/-/payment-card-reform-23122014
19 Dec 2014,Repurchase Agreement Transactions,https://www.bnm.gov.my/-/repurchase-agreement-transactions-19122014
17 Dec 2014,RINGGIT Newsletter (October 2014 issue) is now available for download.,https://www.bnm.gov.my/-/ringgit-newsletter-october-2014-issue-is-now-available-for-download.
21 Nov 2014,"BNM to host the BNM Economics Research Workshop 2014 on ""The Structural Challenges of Achieving Sustained and Inclusive Growth""",https://www.bnm.gov.my/-/bnm-to-host-the-bnm-economics-research-workshop-2014-on-the-structural-challenges-of-achieving-sustained-and-inclusive-growth-
19 Nov 2014,RINGGIT Newsletter (September 2014 issue) is now available for download.,https://www.bnm.gov.my/-/ringgit-newsletter-september-2014-issue-is-now-available-for-download.
11 Nov 2014,Concept Paper on Management of Participating Life Policy Business,https://www.bnm.gov.my/-/concept-paper-on-management-of-participating-life-policy-business
23 Oct 2014,Capital Adequacy Framework for Financial Holding Companies – Discussion paper,https://www.bnm.gov.my/-/capital-adequacy-framework-for-financial-holding-companies-discussion-paper
21 Oct 2014,RINGGIT Newsletter (August 2014 issue) is now available for download.,https://www.bnm.gov.my/-/ringgit-newsletter-august-2014-issue-is-now-available-for-download.
16 Oct 2014,Circular Pursuant to the Coming into Force of the Amendments to the AMLATFA,https://www.bnm.gov.my/-/circular-pursuant-to-the-coming-into-force-of-the-amendments-to-the-amlatfa-1
15 Oct 2014,Circular Pursuant to the Anti-Money Laundering and Anti-Terrorism Financing (Security Council Resolution) (Al-Qaida and Taliban) (Amendment) Order 2014,https://www.bnm.gov.my/-/circular-pursuant-to-the-anti-money-laundering-and-anti-terrorism-financing-security-council-resolution-al-qaida-and-taliban-amendment-order-2014-1
10 Oct 2014,Concept Paper on Payment Card Reform Framework,https://www.bnm.gov.my/-/concept-paper-on-payment-card-reform-framework-1
10 Oct 2014,Download the 2015 Budget Speech by Prime Minister of Malaysia,https://www.bnm.gov.my/-/download-the-2015-budget-speech-by-prime-minister-of-malaysia
01 Oct 2014,Information on e-payment services and fees,https://www.bnm.gov.my/-/information-on-e-payment-services-and-fees-1
30 Sep 2014,Concept Paper on Liquidity Coverage Ratio,https://www.bnm.gov.my/-/concept-paper-on-liquidity-coverage-ratio
29 Sep 2014,RINGGIT Newsletter (July 2014 issue) is now available for download.,https://www.bnm.gov.my/-/ringgit-newsletter-july-2014-issue-is-now-available-for-download.
25 Sep 2014,Concept Paper: Compliance,https://www.bnm.gov.my/-/concept-paper-compliance
10 Sep 2014,Malaysia has been selected to host AFI Network’s new headquarters,https://www.bnm.gov.my/-/malaysia-has-been-selected-to-host-afi-network-s-new-headquarters
09 Sep 2014,Call for Public Feedback: Consultation Paper on the Netting of Financial Agreements Bill,https://www.bnm.gov.my/-/call-for-public-feedback-consultation-paper-on-the-netting-of-financial-agreements-bill
18 Aug 2014,RINGGIT Newsletter (June 2014 issue) is now available for download.,https://www.bnm.gov.my/-/ringgit-newsletter-june-2014-issue-is-now-available-for-download.
07 Aug 2014,Enhancement of the Chiang Mai Initiative Multilateralisation,https://www.bnm.gov.my/-/enhancement-of-the-chiang-mai-initiative-multilateralisation
14 Jul 2014,Circular pursuant to Section 83 of the Anti-Money Laundering and Anti-Terrorism Financing Act 2001 (AMLATFA) on the recent Public Statement Issued by the FATF,https://www.bnm.gov.my/-/circular-pursuant-to-section-83-of-the-anti-money-laundering-and-anti-terrorism-financing-act-2001-amlatfa-on-the-recent-public-statement-issued-by-the-fatf
11 Jul 2014,Enhancement of the Policy and Guidelines of the Small Debt Resolution Scheme (SDRS),https://www.bnm.gov.my/-/enhancement-of-the-policy-and-guidelines-of-the-small-debt-resolution-scheme-sdrs-
08 Jul 2014,The Shariah Advisory Council of Bank Negara Malaysia (the SAC) 148th Meeting,https://www.bnm.gov.my/-/sac-148th-meeting
26 Jun 2014,RINGGIT Newsletter (May 2014 issue) is now available for download.,https://www.bnm.gov.my/-/ringgit-newsletter-may-2014-issue-is-now-available-for-download.
24 Jun 2014,Concept Papers: Ijarah and Istisna',https://www.bnm.gov.my/-/concept-papers-ijarah-and-istisna-
17 Jun 2014,RINGGIT Newsletter (April 2014 issue) is now available for download.,https://www.bnm.gov.my/-/ringgit-newsletter-april-2014-issue-is-now-available-for-download.
02 Jun 2014,The Shariah Advisory Council of Bank Negara Malaysia (the SAC) 147th Meeting,https://www.bnm.gov.my/-/sac-147th-meeting
22 May 2014,RINGGIT Newsletter (March 2014 issue) is now available for download.,https://www.bnm.gov.my/-/ringgit-newsletter-march-2014-issue-is-now-available-for-download.
07 May 2014,Beware! Don't be a scam victim,https://www.bnm.gov.my/-/beware-of-scam-07052014
24 Apr 2014,RINGGIT Newsletter (February 2014 issue) is now available for download.,https://www.bnm.gov.my/-/ringgit-newsletter-february-2014-issue-is-now-available-for-download.
08 Apr 2014,Online Banking : 6 Ways to Stay Safe Online,https://www.bnm.gov.my/-/online-banking-6-ways-to-stay-safe-online
20 Mar 2014,RINGGIT Newsletter (January 2014 issue) is now available for download.,https://www.bnm.gov.my/-/ringgit-newsletter-january-2014-issue-is-now-available-for-download.
19 Mar 2014,Beware of Bogus Calls from Persons Impersonating as Bank Negara Malaysia Officers,https://www.bnm.gov.my/-/beware-of-bogus-calls-from-persons-impersonating-as-bank-negara-malaysia-officers
16 Mar 2014,Bank Negara Malaysia Scholarship Programme 2014 / 2015 - Nurturing Excellent Talents,https://www.bnm.gov.my/-/bank-negara-malaysia-scholarship-programme-2014-/-2015-nurturing-excellent-talents
20 Feb 2014,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/financial-consumer-alert-list-of-unauthorised-companies-and-websites-has-been-updated.
11 Feb 2014,RINGGIT Newsletter (December 2013 issue) is now available for download.,https://www.bnm.gov.my/-/ringgit-newsletter-december-2013-issue-is-now-available-for-download.
10 Feb 2014,Penerbitan Manual Rujukan Mahkamah dan Penimbang Tara kepada Majlis Penasihat Syariah Bank Negara Malaysia,https://www.bnm.gov.my/-/penerbitan-manual-rujukan-mahkamah-dan-penimbang-tara-kepada-majlis-penasihat-syariah-bank-negara-malaysia
23 Jan 2014,Research Papers : Determinants of Financial Performance: The Case of General Takaful and Insurance Companies in Malaysia,https://www.bnm.gov.my/-/research-papers-determinants-of-financial-performance-the-case-of-general-takaful-and-insurance-companies-in-malaysia
08 Jan 2014,Go Green: Recycle fit banknotes is the right choice!,https://www.bnm.gov.my/-/go-green-recycle-fit-banknotes-is-the-right-choice-
03 Jan 2014,Statement on Bitcoin,https://www.bnm.gov.my/-/statement-on-bitcoin
23 Dec 2015,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/unauthorised-companies-websites-23122015
23 Dec 2015,Concept Paper on Financing Facilities with Connected Parties,https://www.bnm.gov.my/-/concept-paper-on-financing-facilities-with-connected-parties
23 Dec 2015,Updates: Guidelines & Circulars listing on Bank Negara Malaysia's website,https://www.bnm.gov.my/-/guidelines-circulars-listing-23122015
08 Dec 2015,RINGGIT Newsletter (November 2015 issue) is now available for download.,https://www.bnm.gov.my/-/ringgit-newsletter-november-2015-issue-is-now-available-for-download.
25 Nov 2015,Granting of Credit Facilities,https://www.bnm.gov.my/-/granting-of-credit-facilities
23 Nov 2015,Updates: Guidelines & Circulars listing on Bank Negara Malaysia's website,https://www.bnm.gov.my/-/guidelines-circulars-listing-23112015
19 Nov 2015,Awareness Programme – “E-payment options for Government payments” [Registration is now closed ],https://www.bnm.gov.my/-/awareness-programme-e-payment-options-for-government-payments-registration-is-now-closed-1
17 Nov 2015,"Beware of Spam Email Entitled ""Notification of Money Laundering Involvement""",https://www.bnm.gov.my/-/beware-of-spam-email-entitled-notification-of-money-laundering-involvement-1
16 Nov 2015,RINGGIT Newsletter (October 2015 issue) is now available for download.,https://www.bnm.gov.my/-/ringgit-newsletter-october-2015-issue-is-now-available-for-download.
23 Oct 2015,Download the 2016 Budget Speech by Prime Minister of Malaysia,https://www.bnm.gov.my/-/download-the-2016-budget-speech-by-prime-minister-of-malaysia
23 Oct 2015,Individual Wanted by BNM,https://www.bnm.gov.my/-/wanted-by-bnm-23102015
21 Oct 2015,RINGGIT Newsletter (September 2015 issue) is now available for download.,https://www.bnm.gov.my/-/ringgit-newsletter-september-2015-issue-is-now-available-for-download.
16 Oct 2015,Updates: Guidelines & Circulars listing on Bank Negara Malaysia's website,https://www.bnm.gov.my/-/guidelines-circulars-listing-16102015-1
16 Oct 2015,Updates: Guidelines & Circulars listing on Bank Negara Malaysia's website,https://www.bnm.gov.my/-/guidelines-circulars-listing-16102015
16 Oct 2015,Individual Wanted by BNM,https://www.bnm.gov.my/-/individual-wanted-by-bnm
13 Oct 2015,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/unauthorised-companies-websites-13102015
13 Oct 2015,Updates: Guidelines & Circulars listing on Bank Negara Malaysia's website,https://www.bnm.gov.my/-/guidelines-circulars-listing-13102015
12 Oct 2015,A 2-month celebration of Children's Day at the Bank Negara Malaysia Museum and Art Gallery: 'Children's Day At The Museum',https://www.bnm.gov.my/-/childrens-day-mag
05 Oct 2015,RINGGIT Newsletter (August 2015 issue) is now available for download.,https://www.bnm.gov.my/-/ringgit-newsletter-august-2015-issue-is-now-available-for-download.
02 Oct 2015,Compliance,https://www.bnm.gov.my/-/compliance
23 Sep 2015,Concept Paper on Kafalah,https://www.bnm.gov.my/-/concept-paper-on-kafalah
18 Sep 2015,"Beware of Spam Email Entitled ""Notification of Money Laundering Involvement""",https://www.bnm.gov.my/-/beware-of-spam-email-entitled-notification-of-money-laundering-involvement-
15 Sep 2015,Announcement of Closure of Bank Negara Malaysia Museum & Art Gallery,https://www.bnm.gov.my/-/closure-of-bnmmag-15092015
28 Aug 2015,Announcement of Closure of Bank Negara Malaysia Museum & Art Gallery,https://www.bnm.gov.my/-/announcement-of-closure-of-bank-negara-malaysia-museum-art-gallery-1
24 Aug 2015,Statement by Financial Markets Association of Malaysia,https://www.bnm.gov.my/-/statement-by-financial-markets-association-of-malaysia
24 Aug 2015,RINGGIT Newsletter (July 2015 issue) is now available for download.,https://www.bnm.gov.my/-/ringgit-newsletter-july-2015-issue-is-now-available-for-download.
20 Aug 2015,"Special Funds by Bank Negara Malaysia – TIKS2, TUB2 dan SDRS",https://www.bnm.gov.my/-/special-funds-by-bank-negara-malaysia-tiks2-tub2-dan-sdrs
20 Aug 2015,Book your seat now! Global Seminar on Disaster Risk Financing (17 - 18 September 2015),https://www.bnm.gov.my/-/book-your-seat-now-global-seminar-on-disaster-risk-financing-17-18-september-2015-
30 Jul 2015,Repurchase Agreement Transactions,https://www.bnm.gov.my/-/repurchase-agreement-transactions-30072015
15 Jul 2015,Concept Paper on Capital Adequacy Framework (Capital Components),https://www.bnm.gov.my/-/concept-paper-on-capital-adequacy-framework-capital-components-
15 Jul 2015,Concept Paper on Capital Adequacy Framework for Islamic Banks (Capital Components),https://www.bnm.gov.my/-/concept-paper-on-capital-adequacy-framework-for-islamic-banks-capital-components-
15 Jul 2015,Amendment to the Enhancement of the Policy and Guidelines of the Small Debt Resolution Scheme (SDRS),https://www.bnm.gov.my/-/amendment-to-the-enhancement-of-the-policy-and-guidelines-of-the-small-debt-resolution-scheme-sdrs-
13 Jul 2015,"Request for Proposal on ""Study of Tax Impediments on the Growth of Leasing and Factoring in Malaysia"" - (deadline 12.00 noon, 6 August 2015",https://www.bnm.gov.my/-/request-for-proposal-on-study-of-tax-impediments-on-the-growth-of-leasing-and-factoring-in-malaysia-deadline-12.00-noon-6-august-2015
13 Jul 2015,Hijaukan Alam Sekitar Anda dengan Wang Kertas Hampir Baharu pada Syawal ini,https://www.bnm.gov.my/-/hijaukan-alam-sekitar-anda-dengan-wang-kertas-hampir-baharu-pada-syawal-ini-1
08 Jul 2015,RINGGIT Newsletter (May 2015 issue) is now available for download.,https://www.bnm.gov.my/-/ringgit-newsletter-may-2015-issue-is-now-available-for-download.
08 Jul 2015,RINGGIT Newsletter (June 2015 issue) is now available for download.,https://www.bnm.gov.my/-/ringgit-newsletter-june-2015-issue-is-now-available-for-download.
25 May 2015,RINGGIT Newsletter (April 2015 issue) is now available for download.,https://www.bnm.gov.my/-/ringgit-newsletter-april-2015-issue-is-now-available-for-download.
25 May 2015,2015 National e-Payment Roadshow - Moving Forward with e-Payments,https://www.bnm.gov.my/-/2015-national-e-payment-roadshow-moving-forward-with-e-payments-3
22 May 2015,Third Malaysia Statistics Conference - MYSTATS 2015,https://www.bnm.gov.my/-/third-malaysia-statistics-conference-mystats-2015
18 May 2015,RINGGIT Newsletter (March 2015 issue) is now available for download.,https://www.bnm.gov.my/-/ringgit-newsletter-march-2015-issue-is-now-available-for-download.
12 May 2015,Third Annual Bank Negara Malaysia Economics Research Workshop :: Call for Papers,https://www.bnm.gov.my/-/third-annual-bank-negara-malaysia-economics-research-workshop-call-for-papers
11 May 2015,My Ringgit - A new mobile app to learn about Malaysian banknotes by Bank Negara Malaysia,https://www.bnm.gov.my/-/my-ringgit-a-new-mobile-app-to-learn-about-malaysian-banknotes-by-bank-negara-malaysia
05 May 2015,Updates: Guidelines & Circulars listing on Bank Negara Malaysia's website,https://www.bnm.gov.my/-/guidelines-circulars-listing-05052015
17 Apr 2015,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/unauthorised-companies-websites-17042015
02 Apr 2015,Publication of Liquidity Coverage Ratio final standard,https://www.bnm.gov.my/-/publication-of-liquidity-coverage-ratio-final-standard
23 Mar 2015,Period of Stay under the Netting of Financial Agreements Act 2015,https://www.bnm.gov.my/-/period-of-stay-under-the-netting-of-financial-agreements-act-2015
20 Mar 2015,RINGGIT Newsletter (February 2015 issue) is now available for download.,https://www.bnm.gov.my/-/ringgit-02-2015
04 Mar 2015,RINGGIT Newsletter (January 2015 issue) is now available for download.,https://www.bnm.gov.my/-/ringgit-newsletter-january-2015-issue-is-now-available-for-download.
01 Mar 2015,Bank Negara Malaysia Scholarship Programme 2015 / 2016 Nurturing Excellent Talent,https://www.bnm.gov.my/-/bank-negara-malaysia-scholarship-programme-2015-/-2016-nurturing-excellent-talent
30 Jan 2015,[Survey #2] Call for feedback on general takaful coverage,https://www.bnm.gov.my/-/-survey-2-call-for-feedback-on-general-takaful-coverage
27 Jan 2015,RINGGIT Newsletter (December 2014 issue) is now available for download.,https://www.bnm.gov.my/-/ringgit-newsletter-december-2014-issue-is-now-available-for-download.
22 Jan 2015,[Survey] Call for feedback on equity based venture,https://www.bnm.gov.my/-/-survey-call-for-feedback-on-equity-based-venture
14 Jan 2015,RINGGIT Newsletter (November 2014 issue) is now available for download.,https://www.bnm.gov.my/-/ringgit-newsletter-november-2014-issue-is-now-available-for-download.
08 Jan 2015,Response to feedback received: Consultation Paper on the Netting of Financial Agreements Bill,https://www.bnm.gov.my/-/response-to-feedback-received-consultation-paper-on-the-netting-of-financial-agreements-bill
27 Dec 2016,KLIBOR Rate Setting,https://www.bnm.gov.my/-/klibor-rate-setting
23 Dec 2016,RINGGIT Newsletter (November 2016 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-november-2016-issue-is-now-available-for-download
19 Dec 2016,Current Series of Malaysian Banknotes Continue to be Legal Tender,https://www.bnm.gov.my/-/current-series-of-malaysian-banknotes-continue-to-be-legal-tender
17 Dec 2016,Migration to PIN-based payment cards for more secure payment transactions,https://www.bnm.gov.my/-/migration-to-pin-based-payment-cards-for-more-secure-payment-transactions
09 Dec 2016,Update to Frequently Asked Questions (FAQ) on Initiative to Develop the Onshore Financial Market,https://www.bnm.gov.my/-/update-to-frequently-asked-questions-faq-on-initiative-to-develop-the-onshore-financial-market
06 Dec 2016,International Association of Insurance Supervisors (IAIS) Annual Conference 2017,https://www.bnm.gov.my/-/international-association-of-insurance-supervisors-iais-annual-conference-2017
06 Dec 2016,Intermittent disruption to incoming calls to Bank Negara Malaysia's Head Office,https://www.bnm.gov.my/-/intermittent-disruption-to-incoming-calls-to-bank-negara-malaysia-s-head-office
02 Dec 2016,Supplementary Notice on Foreign Exchange Administration Rules - Measures to Promote the Development of Malaysian Financial Market,https://www.bnm.gov.my/-/supplementary-notice-on-foreign-exchange-administration-rules-measures-to-promote-the-development-of-malaysian-financial-market-3
25 Nov 2016,RINGGIT Newsletter (October 2016 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-october-2016-issue-is-now-available-for-download
17 Nov 2016,List of Onshore Banks in Malaysia,https://www.bnm.gov.my/-/list-of-onshore-banks-in-malaysia
11 Nov 2016,Design Competition for Commemorative Coins 2017,https://www.bnm.gov.my/-/design-competition-for-commemorative-coins-2017
31 Oct 2016,Exposure Draft on Code of Conduct for Malaysia Wholesale Financial Markets,https://www.bnm.gov.my/-/exposure-draft-on-code-of-conduct-for-malaysia-wholesale-financial-markets
28 Oct 2016,Concept Paper on Direct Distribution Channels for Pure Protection Products,https://www.bnm.gov.my/-/concept-paper-on-direct-distribution-channels-for-pure-protection-products
28 Oct 2016,Change to PIN-based payment cards for more secure payment transactions,https://www.bnm.gov.my/-/change-to-pin-based-payment-cards-for-more-secure-payment-transactions
26 Oct 2016,RINGGIT Newsletter (September 2016 issue) is now available for download,https://www.bnm.gov.my/-/notices-ringgit-sept2016
21 Oct 2016,Download the 2017 Budget Speech by Prime Minister of Malaysia,https://www.bnm.gov.my/-/download-the-2017-budget-speech-by-prime-minister-of-malaysia
18 Oct 2016,Financial Technology Regulatory Sandbox Framework,https://www.bnm.gov.my/-/financial-technology-regulatory-sandbox-framework-2
14 Oct 2016,Concept Paper on Stress Testing,https://www.bnm.gov.my/-/concept-paper-on-stress-testing
06 Oct 2016,Beware of bogus emails using Bank Negara Malaysia's name,https://www.bnm.gov.my/-/bogus-email-06102016
22 Sep 2016,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/unauthorised-companies-websites-22092016
30 Aug 2016,RINGGIT Newsletter (August 2016 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-august-2016-issue-is-now-available-for-download
19 Aug 2016,Call for participation in Bank Negara Malaysia’s “High-Speed Pitching” Session,https://www.bnm.gov.my/-/call-for-participation-in-bank-negara-malaysia-s-high-speed-pitching-session
18 Aug 2016,Shareholder Suitability,https://www.bnm.gov.my/-/shareholder-suitability
18 Aug 2016,Fifth Auction of Malaysian Banknotes with Special Serial Numbers,https://www.bnm.gov.my/-/fifth-auction-of-malaysian-banknotes-with-special-serial-numbers
15 Aug 2016,Restricted Committed Liquidity Facility,https://www.bnm.gov.my/-/restricted-committed-liquidity-facility-1
10 Aug 2016,RINGGIT Newsletter (July 2016 issue) is now available for download,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-julai-2016-kini-boleh-dimuat-turun
01 Aug 2016,Revocation of derivative-related policy documents and amendments to Capital Adequacy Framework (Basel II – Risk Weighted Assets),https://www.bnm.gov.my/-/revocation-of-derivative-related-policy-documents-and-amendments-to-capital-adequacy-framework-basel-ii-risk-weighted-assets-
29 Jul 2016,Issuance of A Discussion Paper on Fintech Regulatory Sandbox,https://www.bnm.gov.my/-/issuance-of-a-discussion-paper-on-fintech-regulatory-sandbox
25 Jul 2016,"Call for Papers : 4th Malaysia Statistics Conference – MyStats 2016 ""Strengthening Statistical Usage for Decisions and Innovation""",https://www.bnm.gov.my/-/call-for-papers-4th-malaysia-statistics-conference-mystats-2016-strengthening-statistical-usage-for-decisions-and-innovation-
22 Jul 2016,Restricted Committed Liquidity Facility,https://www.bnm.gov.my/-/restricted-committed-liquidity-facility
22 Jul 2016,"Change in terminology ""Private Debt Securities"" to ""Corporate Bond and/or Sukuk",https://www.bnm.gov.my/-/change-in-terminology-private-debt-securities-to-corporate-bond-and/or-sukuk
19 Jul 2016,RINGGIT Newsletter (June 2016 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-june-2016-issue-is-now-available-for-download
13 Jul 2016,Financing Facilities with Connected Parties,https://www.bnm.gov.my/-/financing-facilities-with-connected-parties
29 Jun 2016,RINGGIT Newsletter (May 2016 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-may-2016-issue-is-now-available-for-download
14 Jun 2016,Design Competition for Commemorative Banknotes,https://www.bnm.gov.my/-/design-competition-for-commemorative-banknotes
14 Jun 2016,RINGGIT Newsletter (April 2016 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-april-2016-issue-is-now-available-for-download
07 Jun 2016,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/unauthorised-companies-websites-07062016
28 May 2016,Design Competition Results for the 100th Anniversary of Persatuan Pandu Puteri Malaysia Commemorative Coins,https://www.bnm.gov.my/-/design-competition-results-for-the-100th-anniversary-of-persatuan-pandu-puteri-malaysia-commemorative-coins-1
27 May 2016,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/unauthorised-companies-websites-27052016
17 May 2016,Understanding the Investment Account: A new Islamic banking offering,https://www.bnm.gov.my/-/new-islamic-banking-offering
13 May 2016,Subject to Assist Investigation,https://www.bnm.gov.my/-/to-assist-investigation-13052016
11 May 2016,RINGGIT Newsletter (March 2016 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-march-2016-issue-is-now-available-for-download
10 May 2016,Operational Risk,https://www.bnm.gov.my/-/operational-risk
09 May 2016,Compilation of Shariah Standards are available for sale during GIFF 5.0,https://www.bnm.gov.my/-/compilation-of-shariah-standards-are-available-for-sale-during-giff-5.0
09 May 2016,Design Competition Results for the 50th Anniversary of Yayasan Sabah Commemorative Coins,https://www.bnm.gov.my/-/design-competition-results-for-the-50th-anniversary-of-yayasan-sabah-commemorative-coins
22 Apr 2016,National e-Payment Roadshow 2016 - Moving Forward with e-Payments,https://www.bnm.gov.my/-/national-e-payment-roadshow-2016-moving-forward-with-e-payments
20 Apr 2016,Fourth Annual Bank Negara Malaysia Economics Research Workshop :: Call for Papers,https://www.bnm.gov.my/-/fourth-annual-bank-negara-malaysia-economics-research-workshop-call-for-papers
18 Apr 2016,Discussion Paper on Microinsurance and Microtakaful,https://www.bnm.gov.my/-/discussion-paper-on-microinsurance-and-microtakaful
15 Apr 2016,Internal Capital Adequacy Assessment Process for Takaful Operators,https://www.bnm.gov.my/-/internal-capital-adequacy-assessment-process-for-takaful-operators
06 Apr 2016,RINGGIT Newsletter (February 2016 issue) is now available for download.,https://www.bnm.gov.my/-/ringgit-newsletter-february-2016-issue-is-now-available-for-download.
21 Mar 2016,Concept Paper on Shareholder Suitability,https://www.bnm.gov.my/-/concept-paper-on-shareholder-suitability
11 Mar 2016,Concept Paper on Corporate Governance,https://www.bnm.gov.my/-/concept-paper-on-corporate-governance
07 Mar 2016,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/unauthorised-company-website-updated-07030216
03 Mar 2016,RINGGIT Newsletter (January 2016 issue) is now available for download.,https://www.bnm.gov.my/-/ringgit-newsletter-january-2016-issue-is-now-available-for-download.
28 Feb 2016,Bank Negara Malaysia Scholarship Programme 2016 / 2017 Nurturing Excellent Talent,https://www.bnm.gov.my/-/bank-negara-malaysia-scholarship-programme-2016-/-2017-nurturing-excellent-talent
28 Jan 2016,Download the 2016 Budget Recalibration Speech by Prime Minister of Malaysia,https://www.bnm.gov.my/-/download-the-2016-budget-recalibration-speech-by-prime-minister-of-malaysia
22 Jan 2016,Trial run of new BNM website,https://www.bnm.gov.my/-/trial-run-of-new-bnm-website
19 Jan 2016,RINGGIT Newsletter (December 2015 issue) is now available for download.,https://www.bnm.gov.my/-/ringgit-newsletter-december-2015-issue-is-now-available-for-download.
13 Jan 2016,Calling all young Malaysian scholars: World Bank Malaysia Country Office to Award Young Researcher Prize,https://www.bnm.gov.my/-/calling-all-young-malaysian-scholars-world-bank-malaysia-country-office-to-award-young-researcher-prize
08 Jan 2016,Design Competition for Commemorative Coins 2016,https://www.bnm.gov.my/-/design-competition-for-commemorative-coins-2016
22 Dec 2017,Operating Cost Controls for Life Insurance and Family Takaful Business,https://www.bnm.gov.my/-/ops-cost-control-lifebusiness-familytakafulbusiness-22122017
08 Dec 2017,Leverage Ratio,https://www.bnm.gov.my/-/leverage-ratio
07 Dec 2017,Exposure Draft on the Interoperable Credit Transfer Framework,https://www.bnm.gov.my/-/ed-interoperable-crdt-transfer-framework-07122017
07 Dec 2017,Anti-Money Laundering and Counter Financing of Terrorism (AML/CFT) – Money Services Business (Sector 3) (Supplementary Document No. 1),https://www.bnm.gov.my/-/ed-amlcft-msb-sector3-doc1-07122017
06 Dec 2017,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/unauthorised-company-website-06122017
05 Dec 2017,Rulings of the Shariah Advisory Council (SAC) of Bank Negara Malaysia,https://www.bnm.gov.my/-/ruling-of-the-sac-05122017
01 Dec 2017,RINGGIT Newsletter (December 2017 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-december-2017-issue-is-now-available-for-download
29 Nov 2017,Enforcement Action against Company Conducting Illegal Deposit Taking - Koperasi Dinar Dirham Berhad,https://www.bnm.gov.my/-/enforcement-action-against-company-conducting-illegal-deposit-taking-koperasi-dinar-dirham-berhad
