link,pdf_links
https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-september-2005,[]
https://www.bnm.gov.my/-/establishment-of-the-credit-counselling-and-debt-management-agency,[]
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-september-2005,['documents/20124/517269/i_en.pdf']
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-14-october-2005,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-seeking-individual-to-assist-investigation,[]
https://www.bnm.gov.my/-/renewal-of-the-bilateral-swap-arrangement-agreement-under-the-chiang-mai-initiative-between-bank-negara-malaysia-and-the-bank-of-korea,[]
https://www.bnm.gov.my/-/framework-on-investment-banks,[]
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-30-september-2005,[]
https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-august-2005,[]
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-august-2005,['documents/20124/517272/i_en.pdf']
https://www.bnm.gov.my/-/sales-period-for-the-final-issuance-of-bon-simpanan-merdeka-ended-on-22-september-2005,[]
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-15-september-2005,[]
https://www.bnm.gov.my/-/construction-of-the-financial-services-resource-centre-fsrc-,[]
https://www.bnm.gov.my/-/clarification-on-rm-1-coin,[]
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-30-august-2005,[]
https://www.bnm.gov.my/-/withdrawal-of-the-rm-1-coin-from-circulation,[]
https://www.bnm.gov.my/-/rm1-coin-to-be-withdrawn-from-circulation,[]
https://www.bnm.gov.my/-/deposit-insurance-system-introduced-for-enhanced-consumer-protection-toll-free-number-for-public-enquiry-1-800-88-1266,[]
https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-july-2005,[]
https://www.bnm.gov.my/-/sales-period-for-the-eighth-issuance-of-bon-simpanan-merdeka-commences-1-september-2005,[]
https://www.bnm.gov.my/-/revised-guidelines-on-medical-and-health-insurance-business,[]
https://www.bnm.gov.my/-/economic-and-financial-developments-in-the-malaysian-economy-in-the-second-quarter-of-2005,['documents/20124/89746/Q2_en.pdf']
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-july-2005,['documents/20124/517278/i_en.pdf']
https://www.bnm.gov.my/-/monetary-policy-statement-24082005,[]
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-15-august-2005,[]
https://www.bnm.gov.my/-/emv-chip-credit-card-security-intact,[]
https://www.bnm.gov.my/-/dialogue-with-insurers-and-takaful-operators,[]
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-29-july-2005,[]
https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-june-2005,[]
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-june-2005,['documents/20124/517275/i_en.pdf']
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-15-july-2005,[]
https://www.bnm.gov.my/-/malaysia-adopts-a-managed-float-for-the-ringgit-exchange-rate,[]
https://www.bnm.gov.my/-/the-euro-conference-expanding-asean-eu-economic-links-the-role-of-the-euro->The Euro Conference: Expanding ASEAN-EU Economic Links - The Role of the Euro,"['documents/20124/761691/faq_initiative_onshore_financial_market_v6.pdf', 'documents/20124/39730/Guidelines-on-Currency-Quality-and-Handling-Suspected-Counterfeits-Dec2022.pdf']"
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-30-june-2005,[]
https://www.bnm.gov.my/-/appointment-of-new-director-general-for-the-labuan-offshore-financial-services-authority-lofsa-,[]
https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-may-2005,[]
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-may-2005,['documents/20124/517281/i_en.pdf']
https://www.bnm.gov.my/-/the-issuance-of-commemorative-coins-in-conjunction-with-the-islamic-development-bank-idb-30th-annual-meeting-2005,[]
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-15-june-2005,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-seeking-individuals-to-assist-investigation,[]
https://www.bnm.gov.my/-/conclusion-of-the-third-national-sme-development-council-meeting,[]
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-31-may-2005,[]
https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-april-2005,[]
https://www.bnm.gov.my/-/sales-period-for-the-seventh-issuance-of-bon-simpanan-merdeka-commences-1-june-2005,[]
https://www.bnm.gov.my/-/measures-to-further-strengthen-the-institutional-infrastructure-of-the-takaful-industry,"['documents/20124/89746/BNM-JPIT-BA1.pdf', 'documents/20124/89746/BNM-JPIT-BA2.pdf']"
https://www.bnm.gov.my/-/economic-and-financial-developments-in-the-malaysian-economy-in-the-first-quarter-of-2005,['documents/20124/89746/Q1_05_en.pdf']
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-april-2005,['documents/20124/517284/i_en.pdf']
https://www.bnm.gov.my/-/monetary-policy-statement-25052005,[]
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-14-may-2005,[]
https://www.bnm.gov.my/-/emeap-central-banks-announce-the-implementation-of-the-asian-bond-fund-2,[]
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-30-april-2005,[]
https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-march-2005,[]
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-march-2005,['documents/20124/517287/i_en.pdf']
https://www.bnm.gov.my/-/the-insurance-annual-report-2004,[]
https://www.bnm.gov.my/-/the-takaful-annual-report-2004,"['documents/20124/89746/booklet.en.pdf', 'documents/20124/89746/booklet.arabic.pdf']"
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-15-april-2005,[]
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-31-march-2005,[]
https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-february-2005,[]
https://www.bnm.gov.my/-/issuance-of-y.t.m.-tunku-abdul-rahman-putra-al-haj-commemorative-coins,[]
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-february-2005,['documents/20124/517290/i_en.pdf']
https://www.bnm.gov.my/-/framework-on-the-creation-of-investment-banks,[]
https://www.bnm.gov.my/-/liberalisation-of-the-foreign-exchange-administration-rules-1,[]
https://www.bnm.gov.my/-/the-2004-bank-negara-malaysia-annual-report,['documents/20124/89746/ar2004.en.pdf']
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-15-march-2005,[]
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-28-february-2005,[]
https://www.bnm.gov.my/-/economic-financial-developments-in-the-malaysian-economy-in-the-fourth-quarter-of-2004,['documents/20124/89746/2014_Q4_en.pdf']
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-january-2005,['documents/20124/517293/i_en.pdf']
https://www.bnm.gov.my/-/monetary-policy-statement-28022005,[]
https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-january-2005,[]
https://www.bnm.gov.my/-/sales-period-for-the-sixth-issuance-of-bon-simpanan-merdeka-commences-1-march-2005,[]
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-15-february-2005,[]
https://www.bnm.gov.my/-/dialogue-session-with-the-banking-industry-1,[]
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-31-january-2005,[]
https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-december-2004,[]
https://www.bnm.gov.my/-/coins-in-education-program-issuance-of-the-second-series-of-the-endangered-species-series,[]
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-december-2004,['documents/20124/517339/i_en.pdf']
https://www.bnm.gov.my/-/banking-institutions-to-offer-basic-savings-account-and-basic-current-account,[]
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-15-january-2005,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-releases-buku-wang-saku-and-buku-perancangan-dan-penyata-kewangan-keluarga-for-2005>Bank Negara Malaysia releases Buku Wang Saku and Buku Perancangan dan Penyata Kewangan Keluarga,[]
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-31-december-2004,[]
https://www.bnm.gov.my/-/measures-to-further-enhance-liquidity-in-the-domestic-bond-market,[]
https://www.bnm.gov.my/-/rationalisation-of-discount-house-industry-and-framework-on-investment-banks,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-releases-buku-wang-saku-and-buku-perancangan-dan-penyata-kewangan-keluarga-for-2007>Bank Negara Malaysia Releases Buku Wang Saku and Buku Perancangan dan Penyata Kewangan Keluarga,"['documents/20124/761691/faq_initiative_onshore_financial_market_v6.pdf', 'documents/20124/39730/Guidelines-on-Currency-Quality-and-Handling-Suspected-Counterfeits-Dec2022.pdf']"
https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-november-2006,[]
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-november-2006,['documents/20124/517227/i_en.pdf']
https://www.bnm.gov.my/-/reserve-15122006,[]
https://www.bnm.gov.my/-/response-to-media-query-on-liberalisation-of-financial-markets,[]
https://www.bnm.gov.my/-/further-measures-to-develop-the-malaysian-bond-market,[]
https://www.bnm.gov.my/-/reserve-30112006,[]
https://www.bnm.gov.my/-/introduction-of-bank-negara-monetary-notes,[]
https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-october-2006,[]
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-october-2006-1,['documents/20124/517230/i_en.pdf']
https://www.bnm.gov.my/-/monetary-policy-statement-24112006,[]
https://www.bnm.gov.my/-/economic-and-financial-developments-in-the-malaysian-economy-in-the-third-quarter-of-2006-1,['documents/20124/91115/Q3_en.pdf']
https://www.bnm.gov.my/-/reserve-15112006,[]
https://www.bnm.gov.my/-/negotiations-for-the-acquisition-and-disposal-of-interest-in-shares-of-licensed-institutions-regulated-by-bank-negara-malaysia,[]
https://www.bnm.gov.my/-/hong-kong-and-malaysia-launch-a-new-cross-border-payment-versus-payment-link,[]
https://www.bnm.gov.my/-/the-issuance-of-commemorative-coins-in-conjunction-with-the-ninth-malaysia-plan-rmk-9-,[]
https://www.bnm.gov.my/-/issuance-of-commemorative-coins-in-conjunction-with-the-50th-anniversary-of-universiti-teknologi-mara,[]
https://www.bnm.gov.my/-/reserve-31102006,[]
https://www.bnm.gov.my/-/malaysia-international-islamic-financial-centre-mifc-regulators-dialogue-with-the-financial-industry,[]
https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-september-2006,[]
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-september-2006,['documents/20124/517233/i_en.pdf']
https://www.bnm.gov.my/-/reserve-13102006,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-seeking-an-indian-national-s-assistance,[]
https://www.bnm.gov.my/-/reserve-29092006,[]
https://www.bnm.gov.my/-/regional-offices-of-akpk-agensi-kaunseling-dan-pengurusan-kredit-commence-operations,[]
https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-august-2006,[]
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-august-2006,['documents/20124/517236/i_en.pdf']
https://www.bnm.gov.my/-/monetary-policy-statement-26092006,[]
https://www.bnm.gov.my/-/reserve-15092006,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-approves-two-retakaful-licences,[]
https://www.bnm.gov.my/-/malaysia-and-argentina-host-the-inaugural-sea-lac-central-bank-governors-meeting->Malaysia and Argentina host the inaugural SEA-LAC Central Bank Governors' Meeting,"['documents/20124/761691/faq_initiative_onshore_financial_market_v6.pdf', 'documents/20124/39730/Guidelines-on-Currency-Quality-and-Handling-Suspected-Counterfeits-Dec2022.pdf']"
https://www.bnm.gov.my/-/guidelines-on-the-establishment-of-new-entities-in-the-malaysia-international-islamic-financial-centre-mifc-,[]
https://www.bnm.gov.my/-/reserve-30082006,[]
https://www.bnm.gov.my/-/warning-on-swiss-cash-or-swiss-mutual-fund,[]
https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-july-2006,[]
https://www.bnm.gov.my/-/economic-and-financial-developments-in-the-malaysian-economy-in-the-second-quarter-of-2006,['documents/20124/91115/Q2_06_en.pdf']
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-july-2006-1,['documents/20124/517239/i_en.pdf']
https://www.bnm.gov.my/-/monetary-policy-statement-25082006,[]
https://www.bnm.gov.my/-/shariah-scholarship-award-and-research-grant,[]
https://www.bnm.gov.my/-/annual-dialogue-with-insurers-and-takaful-operators,[]
https://www.bnm.gov.my/-/reserve-15082006,[]
https://www.bnm.gov.my/-/small-and-medium-enterprise-sme-annual-report-2005,[]
https://www.bnm.gov.my/-/key-decisions-of-the-fifth-national-sme-development-council-meeting,[]
https://www.bnm.gov.my/-/reserve-31072006,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-appoints-three-new-assistant-governors,[]
https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-june-2006,[]
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-june-2006,['documents/20124/517242/i_en.pdf']
https://www.bnm.gov.my/-/monetary-policy-statement-28072006,[]
https://www.bnm.gov.my/-/reserve-14072006,[]
https://www.bnm.gov.my/-/reserve-30062006,[]
https://www.bnm.gov.my/-/50-years-of-felda-commemorative-coins,[]
https://www.bnm.gov.my/-/progress-on-implementation-of-framework-for-investment-banks,[]
https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-may-2006,[]
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-may-2006,['documents/20124/517245/i_en.pdf']
https://www.bnm.gov.my/-/reserve-15062006,[]
https://www.bnm.gov.my/-/clarification-on-fake-50-sen-coins,[]
https://www.bnm.gov.my/-/malaysian-islamic-finance-issuers-and-investors-forum-2006-malaysia-the-international-islamic-financial-centre->Malaysian Islamic Finance Issuers and Investors Forum 2006 Malaysia - The International Islamic Financial Centre,"['documents/20124/761691/faq_initiative_onshore_financial_market_v6.pdf', 'documents/20124/39730/Guidelines-on-Currency-Quality-and-Handling-Suspected-Counterfeits-Dec2022.pdf']"
https://www.bnm.gov.my/-/reserve-31052006,[]
https://www.bnm.gov.my/-/indian-national-sought-to-help-bank-negara-malaysia-probe,[]
https://www.bnm.gov.my/-/appointment-of-dato-razif-as-deputy-governor-and-extension-of-dato-ooi-s-and-datuk-zamani-s-terms-as-dg,[]
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-april-2006,['documents/20124/517248/i_en.pdf']
https://www.bnm.gov.my/-/economic-and-financial-developments-in-the-malaysian-economy-in-the-first-quarter-of-2006,['documents/20124/91115/Q106_en.pdf']
https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-april-2006,[]
https://www.bnm.gov.my/-/monetary-policy-statement-22052006,[]
https://www.bnm.gov.my/-/reserve-15052006,[]
https://www.bnm.gov.my/-/appointment-of-mr.-agil-natt-as-ceo-of-inceif,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-investigating-g-gold-gallery-sdn-bhd,[]
https://www.bnm.gov.my/-/issuance-of-the-third-endangered-species-coin-series-endangered-marine-animals-and-reptiles-,[]
https://www.bnm.gov.my/-/reserve-28042006,[]
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-march-2006,['documents/20124/517251/i_en.pdf']
https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-march-2006,[]
https://www.bnm.gov.my/-/monetary-policy-statement-26042006,[]
https://www.bnm.gov.my/-/increased-allocation-for-fund-for-small-and-medium-industries-2-and-new-entrepreneurs-fund-2,[]
https://www.bnm.gov.my/-/reserve-14042006,[]
https://www.bnm.gov.my/-/the-insurance-annual-report-2005,[]
https://www.bnm.gov.my/-/the-takaful-annual-report-2005,[]
https://www.bnm.gov.my/-/agensi-kaunseling-dan-pengurusan-kredit-commences-operations,[]
https://www.bnm.gov.my/-/tun-ismail-ali-chair-public-lecture-on-monetary-and-financial-policies-in-the-asian-network-economy->Tun Ismail Ali Chair Public Lecture on Monetary and Financial Policies in the Asian Network Economy,"['documents/20124/761691/faq_initiative_onshore_financial_market_v6.pdf', 'documents/20124/39730/Guidelines-on-Currency-Quality-and-Handling-Suspected-Counterfeits-Dec2022.pdf']"
https://www.bnm.gov.my/-/reserve-31032006,[]
https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-february-2006,[]
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-february-2006,['documents/20124/517254/i_en.pdf']
https://www.bnm.gov.my/-/reserve-15032006,[]
https://www.bnm.gov.my/-/the-2005-bank-negara-malaysia-annual-report,['documents/20124/91115/ar2005.en.pdf']
https://www.bnm.gov.my/-/extension-of-tan-sri-dr.-zeti-akhtar-aziz-s-term-as-governor,[]
https://www.bnm.gov.my/-/reserve-28022006,[]
https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-january-2006,[]
https://www.bnm.gov.my/-/economic-and-financial-developments-in-the-malaysian-economy-in-the-fourth-quarter-of-2005,['documents/20124/91115/Q4_en.pdf']
https://www.bnm.gov.my/-/reserve-15022006,[]
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-januar-2006,['documents/20124/517257/i_en.pdf']
https://www.bnm.gov.my/-/monetary-policy-statement-22022006,[]
https://www.bnm.gov.my/-/the-issuance-of-songket-the-regal-heritage-commemorative-coins>The Issuance of Songket - The Regal Heritage,"['documents/20124/761691/faq_initiative_onshore_financial_market_v6.pdf', 'documents/20124/39730/Guidelines-on-Currency-Quality-and-Handling-Suspected-Counterfeits-Dec2022.pdf']"
https://www.bnm.gov.my/-/smeinfo-portal-a-one-stop-on-line-information-gateway-for-smes,[]
https://www.bnm.gov.my/-/issuance-of-sukuk-bank-negara-malaysia-based-on-ijarah-concept,[]
https://www.bnm.gov.my/-/reserve-27012006,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-awards-four-new-takaful-licences,[]
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-december-2005,['documents/20124/517260/i_en.pdf']
https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-december-2005,[]
https://www.bnm.gov.my/-/monetary-policy-statement-20012006,[]
https://www.bnm.gov.my/-/reserve-13012006,[]
https://www.bnm.gov.my/-/revision-to-investment-limit-for-credit-facilities-by-life-insurers,[]
https://www.bnm.gov.my/-/progress-of-the-implementation-of-the-framework-for-investment-banks,[]
https://www.bnm.gov.my/-/new-trade-finance-products-for-smes,[]
https://www.bnm.gov.my/-/reserve-31122005,[]
https://www.bnm.gov.my/-/liberalisation-of-investment-in-shares-and-interest-in-shares-poli-1,[]
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-november-2007,['documents/20124/92570/i_en-nov.pdf']
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-14-december-2007,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-issues-new-design-for-rm50-banknote-to-commemorate-malaysia-s-50th-anniversary-of-independence,[]
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-30-november-2007,[]
https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-september-2007-duplicate-1-duplicate-2-duplicate-2,[]
https://www.bnm.gov.my/-/liberalisation-of-foreign-exchange-administration-rules,[]
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-october-2007,['documents/20124/92570/i_en-okt.pdf']
https://www.bnm.gov.my/-/economic-and-financial-developments-in-the-malaysian-economy-in-the-third-quarter-of-2007,['documents/20124/92570/Q3_en.pdf']
https://www.bnm.gov.my/-/bank-negara-malaysia-to-conduct-its-own-minting-operations,[]
https://www.bnm.gov.my/-/status-of-demonetised-rm500-and-rm1-000-currency-notes,[]
https://www.bnm.gov.my/-/monetary-policy-statement-26112007,[]
https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-september-2007-duplicate-1-duplicate-2-duplicate-2-duplicate-1,[]
https://www.bnm.gov.my/-/introduction-of-a-rounding-mechanism-for-over-the-counter-payments,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-november-2007-duplicate-2-duplicate-3,[]
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-september-2007,['documents/20124/92570/i_en-sep.pdf']
https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-october-2007,[]
https://www.bnm.gov.my/-/monetary-policy-statement-30102007,[]
https://www.bnm.gov.my/-/hong-kong-and-malaysia-launch-a-new-cross-border-delivery-versus-payment-link,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-november-2007-duplicate-2-duplicate-1,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-november-2007-duplicate-1,[]
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-august-2007,['documents/20124/92570/i_en-august.pdf']
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-november-2007-duplicate-2-duplicate-2-1,[]
https://www.bnm.gov.my/-/resolution-of-the-shariah-advisory-council-of-bank-negara-malaysia-on-the-distribution-of-surplus-in-takaful-scheme-and-the-application-of-wakalah-contract-in-deposit-instrument,[]
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-14-september-2007,[]
https://www.bnm.gov.my/-/key-decisions-of-the-seventh-national-sme-development-council-meeting,[]
https://www.bnm.gov.my/-/sme-annual-report-2006,[]
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-30-august-2007,[]
https://www.bnm.gov.my/-/financial-sector-talent-enrichment-programme-fstep-,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-november-2007-duplicate-2,[]
https://www.bnm.gov.my/-/economic-and-financial-developments-in-the-malaysian-economy-in-the-second-quarter-of-2007,['documents/20124/92570/Q2_en.pdf']
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-july-2007,['documents/20124/92570/i_en-july.pdf']
https://www.bnm.gov.my/-/monetary-policy-statement-24082007,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-november-20-1,[]
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-15-august-2007-duplicate-2-duplicate-1-duplicate-3-duplicate-3-duplicate-2,[]
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-june-2007,['documents/20124/482700/i_en.pdf']
https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-july-2007,[]
https://www.bnm.gov.my/-/the-issuance-of-commemorative-coins-in-conjunction-with-the-50th-anniversary-of-malaysia-s-independence,[]
https://www.bnm.gov.my/-/monetary-policy-statement-24072007,[]
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-13-july-2007,[]
https://www.bnm.gov.my/-/the-issuance-of-commemorative-coins-in-conjunction-with-the-installation-of-his-majesty-the-yang-di-pertuan-agong-xiii,[]
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-15-august-2007-duplicate-2-duplicate-1,[]
https://www.bnm.gov.my/-/establishment-of-bank-negara-malaysia-telelink-1-300-88-link,[]
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-may-2007,['documents/20124/482704/i_en.pdf']
https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-june-2007,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-introduces-tiered-pricing-structure-to-promote-good-financial-discipline-among-credit-card-users,[]
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-15-august-2007-duplicate-2-duplicate-1-duplicate-1,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-signs-commodity-murabahah-agreement-with-cimb-bank-berhad-london,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-and-sc-investigates-ab-fund-for-illegal-internet-investment-activities,[]
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-15-august-2007-duplicate-2-duplicate-1-duplicate-1-duplicate-2,[]
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-15-august-2007-duplicate-1,[]
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-april-2007,['documents/20124/92570/i_en.pdf']
https://www.bnm.gov.my/-/economic-and-financial-developments-in-the-malaysian-economy-in-the-first-quarter-of-2007,['documents/20124/92570/Q1_en.pdf']
https://www.bnm.gov.my/-/monetary-policy-statement-28052007,[]
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-15-august-2007-duplicate-2-duplicate-1-duplicate-1-duplicate-2-duplicate-2-duplicate-1,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-signs-commodity-murabahah-agreement-with-saudi-hollandi-bank,[]
https://www.bnm.gov.my/-/launch-of-nationwide-microfinance-logo-design-competition,[]
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-15-august-2007-duplicate-2-duplicate-2,[]
https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-april-2007,[]
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-march-2007-1,['documents/20124/482711/i_en.pdf']
https://www.bnm.gov.my/-/monetary-policy-statement-27042007,[]
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-15-august-2007-duplicate-2-duplicate-1-duplicate-3-duplicate-3,[]
https://www.bnm.gov.my/-/securities-commission-and-bank-negara-malaysia-caution-public-against-internet-investment-schemes-advise-public-to-invest-with-licensed-parties-only,[]
https://www.bnm.gov.my/-/revised-capital-frameworks-for-banking-institutions-and-insurers,[]
https://www.bnm.gov.my/-/dialogue-between-institutions-of-higher-learning-and-representatives-of-the-financial-industry-including-the-capital-market,[]
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-13-april-2007,[]
https://www.bnm.gov.my/-/appointment-of-hrh-raja-nazrin-shah-as-financial-ambassador-for-malaysia-international-islamic-financial-centre,[]
https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-september-2007-duplicate-1-duplicate-2,[]
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-february-2007,['documents/20124/482716/i_en.pdf']
https://www.bnm.gov.my/-/joint-information-note-on-the-issuance-of-foreign-currency-denominated-bonds-and-sukuk-in-malaysia,['documents/20124/92570/notes_sc_bnm.pdf']
https://www.bnm.gov.my/-/bank-negara-malaysia-signs-mou-with-qatar-financial-centre-regulatory-authority-and-dubai-financial-services-authority,[]
https://www.bnm.gov.my/-/issuance-of-commemorative-coins-in-conjunction-with-the-bicentennial-anniversary-celebrations-of-the-royal-malaysian-police,[]
https://www.bnm.gov.my/-/deadline-extended-for-the-submission-of-applications-under-the-special-relief-guarantee-facility-for-flood-affected-businesses,[]
https://www.bnm.gov.my/-/the-2006-bank-negara-malaysia-annual-report,['documents/20124/92570/ar2006.en.pdf']
https://www.bnm.gov.my/-/the-2006-financial-stability-and-payment-systems-report,['documents/20124/856401/fs2006.en.pdf']
https://www.bnm.gov.my/-/liberalisation-of-the-foreign-exchange-administration-policies,[]
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-13-april-2007-duplicate-1,[]
https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-september-2007-duplicate-1,[]
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-13-april-2007-duplicate-1-duplicate-1,[]
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-january-2007,['documents/20124/482720/i_en.pdf']
https://www.bnm.gov.my/-/economic-and-financial-developments-in-the-malaysian-economy-in-the-fourth-quarter-of-2006,['documents/20124/92570/Q4_en.pdf']
https://www.bnm.gov.my/-/monetary-policy-statement-26022007,[]
https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-september-20-1,[]
https://www.bnm.gov.my/-/enhanced-features-for-the-special-relief-guarantee-facility-for-flood,[]
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-13-april-2007-duplicate-1-duplicate-1-duplicate-2,[]
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-31-january-2007,[]
