text	id	sentiment	annotator	annotation_id	created_at	updated_at	lead_time
Udah udah lah dengki ya dah vaksin dah ku tok. Kau udah lom? Lom! Kerajaan kau lembab!!	81020	Negative	27	4214	2022-02-14T15:57:22.980955Z	2022-02-14T15:57:22.980971Z	2.228
@harakahdailyHD Ni extreme ke melayu jual agama parti ajaran syaitan lps jilat pengkhianat bangsat sial kitab semua https://t.co/1ar0o7jjb6	81019	Negative	27	4213	2022-02-14T15:57:20.366521Z	2022-02-14T15:57:20.366533Z	1.907
Bila aku sembang dgn geng politik, isunya vaksin tak cukup je sebab tu lembap. Sebab negara lain tak recognised PM https://t.co/ZEjpEuqr2C	81018	Negative	27	4212	2022-02-14T15:57:18.079320Z	2022-02-14T15:57:18.079333Z	6.526
kes adik Bella ni ada kaitan dgn politik jugak ke?	81017	Neutral	27	4211	2022-02-14T15:57:11.180669Z	2022-02-14T15:57:11.180684Z	2.314
Memelihara nyawa dari diragut COVID19, tanggungjawab no. 1 KERAJAAN saat ini. Memelihara ekonomi negara no. 2. Tutu https://t.co/zGMD9mdvaA	81016	Negative	27	4210	2022-02-14T15:57:08.476780Z	2022-02-14T15:57:08.476792Z	1.596
Lepas tu kerajaan Malayu/ Dharmasraya ambil alih wilayah Sriwijaya dan saya percaya Kedah dibawah Dharmasraya pada https://t.co/QDnsMSHcxZ	81015	Neutral	27	4209	2022-02-14T15:57:06.494318Z	2022-02-14T15:57:06.494331Z	5.358
Everything is about kuasa, untuk parti. None untuk rakyat. Mereka tak bodoh yer tuan puan. Tetapi mereka ZALIM.	81014	Negative	27	4208	2022-02-14T15:57:00.767433Z	2022-02-14T15:57:00.767444Z	1.146
Dia lupa atau sengaja tak sertakan dalam thread tentang arahan kerajaan PN-PAS-BN ni untuk tidak kuarantin selama 1 https://t.co/xUC39hnc2c	81013	Negative	27	4207	2022-02-14T15:56:59.244699Z	2022-02-14T15:56:59.244711Z	1.452
@501Awani Kenali MB Perak anda! Saarani bin Mohammad (UMNO) MP Kota Tampan, Perak. Ingat nama, muka dan parti dia b https://t.co/J4mNvA8R7w	81012	Negative	27	4206	2022-02-14T15:56:57.430518Z	2022-02-14T15:56:57.430540Z	4.688
apalah kerajaan buat dengan pemabuk yg langgar orang ni. patutnya mase ni lah nak tunjuk kuasa, bukan nye pergi sam https://t.co/0JTEjb3eB4	81011	Negative	27	4205	2022-02-14T15:56:52.346239Z	2022-02-14T15:56:52.346251Z	1.543
Kamu tahu tak .netizens menanggis kerana pemimpin celaka.main rasuah .heret politik.kiv persidangan parlimen .kam https://t.co/aUssJ7MSKp	81010	Negative	27	4204	2022-02-14T15:56:50.423214Z	2022-02-14T15:56:50.423227Z	2.717
trans - di manakah keselematan di negara ni. Setiap hari makin banyak orang mati. Setiap pembuktian untuk menunjuk kan kegagalan pemerintahan adalah di larang. Setiap kali wakil kerajaan di temu ramah, mereka memberikan maklumat yang berbeza.	81009	Negative	27	4203	2022-02-14T15:56:47.338563Z	2022-02-14T15:56:47.338577Z	2.565
@OrenjiRenOren Org pertikaikan MB Kedah seorang kakitangan kanan kerajaan yang melanggar SOP semasa lockdown. Lepas https://t.co/AOGNPnTI15	81008	Negative	27	4202	2022-02-14T15:56:44.372201Z	2022-02-14T15:56:44.372213Z	4.273
Dia ini Tak sedar ke dlm PN pun ada umno. Jadi Ismail sabri,KJ bln umno ke??	81007	Negative	27	4201	2022-02-14T15:56:39.724459Z	2022-02-14T15:56:39.724475Z	2.811
Siapa Bagi Kebenaran Adun DAP Dan Rombongan Berkhemah Di Hutan Simpan? Tanya Pemuda UMNO Pahang. ByAhmad Fansuri M https://t.co/OvsPsC2BqS	81005	Negative	27	4199	2022-02-14T15:56:32.363476Z	2022-02-14T15:56:32.363491Z	2.712
Malu la ngan DAP woii.. celaka punya PAS https://t.co/x8Im3GLU9N	81004	Negative	27	4198	2022-02-14T15:56:29.274743Z	2022-02-14T15:56:29.274757Z	0.976
I have questions. Kerajaan dah gagal, menteri tamak jawatan, healthcare collapse, kilang x tutup, apa solutions unt https://t.co/MwvzsEY1tk	81003	Negative	27	4197	2022-02-14T15:56:27.927249Z	2022-02-14T15:56:27.927262Z	1.299
Kita sangat perlukan perubahan. They just didn't care about us. Pergi mampus kerajaan bangsat.	81002	Negative	27	4196	2022-02-14T15:56:26.261164Z	2022-02-14T15:56:26.261175Z	1.733
Kerajaan Pertimbangan Nasional. #KerajaanGagal	81000	Negative	27	4194	2022-02-14T15:56:17.783896Z	2022-02-14T15:56:17.783909Z	11.004
@BicepTractor @mhafizlah @zalialalala @thefaizzainal Betul.. masalah infra... Msalah mentaliti kerajaan negeri yang https://t.co/UTTJKL8tcz	80999	Negative	27	4193	2022-02-14T15:56:06.428226Z	2022-02-14T15:56:06.428238Z	1.61
Pelobi orang politik ni taikun besar. Jadi kena selalu cakna	80997	Negative	27	4191	2022-02-14T15:55:55.647012Z	2022-02-14T15:55:55.647024Z	0.774
Ini urusan UMNO, kita tak perlu teruja sangat. Saya nak pesan satu sahaja, #KerajaanHaram ini tertubuh kerana @umnoonline jadi sebahagian. Jika UMNO benar dahulukan Rakyat maka UMNO harus keluar PN hari ini tanpa berdolak dalih lagi. Itupun kalau ada Telo. Rakyat sedia maafkan!	80996	Negative	27	4190	2022-02-14T15:55:54.506678Z	2022-02-14T15:55:54.506688Z	0.879
@brandonleong_ Bila kerajaan berpura2 menangani masalah kes yg meningkat everyday. Paling kurang depa buat berpura2 https://t.co/vDjSpEfv8l	80995	Negative	27	4189	2022-02-14T15:55:53.279776Z	2022-02-14T15:55:53.279789Z	1.019
Demikian lah DAP.	80994	Negative	27	4188	2022-02-14T15:55:51.901011Z	2022-02-14T15:55:51.901024Z	0.875
Ni le KERAJAAN takut sangat filem macam ONE TWO JAGA tu tayang di pawagam.Tanpa filem POLIS ni sendiri pun dah buat https://t.co/ugO2zVY7Am	80993	Negative	27	4187	2022-02-14T15:55:50.664614Z	2022-02-14T15:55:50.664629Z	2.249
@JPenerangan RT @JPenerangan: Pada tahun 2020, Projek Rapid Transit System (RTS) Link Johor Bahru-Singapura telah memeterai Perjanjian Dua Hala yang ditandatangani antara kerajaan Malaysia dan Singapura. #KomunikasiKita #JabatanPenerangan https://t.co/wndSlKRSnz	80992	Neutral	27	3947	2022-02-12T17:00:14.870081Z	2022-02-12T17:00:14.870095Z	3.602
Siapa Menteri dari BERSATU yg akan kena tendang dari kabinet ? 1. Gombak 2. Larut 3. Alor Gajah	80991	Neutral	27	3946	2022-02-12T17:00:10.877477Z	2022-02-12T17:00:10.877490Z	3.634
Aku tak faham betul la kalau ada orang yg still rasa kerajaan ni dah buat sehabis baik. Tak bukak mata ke apa ekkk, https://t.co/JV1mJrRoiz	80990	Negative	27	3945	2022-02-12T17:00:06.863666Z	2022-02-12T17:00:06.863678Z	4.084
4 Kawasan yang terlibat dengan Perintah Kawalan Pergerakan Diperketatkan (PKPD) bermula 23 Jun sehingga 6 Julai 2021. Sumber:Kenyataan Media Harian Kerajaan Negeri Sabah Bertarikh 21 Jun 2021 #JaPenSabah #MenangBersama https://t.co/Lw7xWW3FkC	80989	Neutral	27	3944	2022-02-12T17:00:02.411322Z	2022-02-12T17:00:02.411338Z	3.263
Inilah kerana Kerajaan PN main politik. Tak hirau Selangor #Malaysia	80988	Negative	27	3943	2022-02-12T16:59:58.759243Z	2022-02-12T16:59:58.759256Z	1.225
Memang bodoh ke KERAjaan ni? White flag initiative by rakyat pon depa duk takut propaganda jatuhkan depa. Kecik2 dulu makan apa eh? Punya la delusional. Hampa tu memang bodoh kami buat apa pon takkan hilang bodoh tu dari hampa. Bangang abadi bethoolll	80987	Negative	27	3942	2022-02-12T16:59:57.138827Z	2022-02-12T16:59:57.138843Z	2.203
Makcik yang membebel dalam loghat negeri sembilan tu, kadang orang macam dia yang paling suka bila tukar kerajaan m https://t.co/UjEhMGoZqa	80986	Neutral	27	3941	2022-02-12T16:59:54.554699Z	2022-02-12T16:59:54.554716Z	9.145
Aku rakyat. Aku mengundi. Aku tak de bai'ah kepada Mana2 parti. . Salah ke sound, betul kita sokong. Nyata sek https://t.co/TGRHXYCgjt	80984	Negative	27	3939	2022-02-12T16:59:34.666500Z	2022-02-12T16:59:34.666515Z	5.543
@amirulashaffAR Betul gak tab. Kalau diteliti lebih mendalam, mmg tu agenda mereka merebut takhta. Tak kira parti m https://t.co/z7n1IS8G2y	80983	Negative	27	3938	2022-02-12T16:59:28.749563Z	2022-02-12T16:59:28.749578Z	2.4
Korang kene ingat, bukan Mahiadin je salah, segala parti yang membentuk PN iaitu BN, Umno, PAS dan parti politik Sa https://t.co/01EKYP9zP3	80982	Negative	27	3937	2022-02-12T16:59:25.970608Z	2022-02-12T16:59:25.970621Z	3.193
Kes covid pun terumbang ambing nak handle, sibuk pasal politik bangang. Bagi Malaysia ni bebas covid baru sembangla https://t.co/3CJOP7LV4b	80981	Negative	27	3936	2022-02-12T16:59:22.388235Z	2022-02-12T16:59:22.388251Z	3.105
Tarik diri dari kerajaan PN ,Pemuda UMNO Bahagian Arau amat kecewa dengan tindakan dan kenyataan Y.B Dato Seri Sha https://t.co/2V303amqOt	80980	Negative	27	3935	2022-02-12T16:59:18.914063Z	2022-02-12T16:59:18.914075Z	3.555
Aku dah hilang harapan kat politik malaysia ni. Baik lebai pun sama naik juga. Mampus la korang semua ni.	80979	Negative	27	3934	2022-02-12T16:59:14.975258Z	2022-02-12T16:59:14.975274Z	3.6
Ydpa jgn lain cover sentiment dendam kaki politik.nak je patik lempang me menteri yang jahat.sbb kita tak Mafia ... https://t.co/UU3UdwbUyF	80978	Negative	27	3933	2022-02-12T16:59:10.987701Z	2022-02-12T16:59:10.987715Z	1.459
Bersatu: Srikandi Johor Bharu division not disbanded: https://t.co/z1mHclolhZ	80977	Neutral	27	3932	2022-02-12T16:59:09.134681Z	2022-02-12T16:59:09.134694Z	10.022
Kalau betul pon tak pa. Tukar saja. Dah kalau undi pon boleh tukar ganti lompat parti. Ada pakatan n majoriti dpt b https://t.co/L9COWWlLua	80976	Negative	27	3931	2022-02-12T16:58:53.251198Z	2022-02-12T16:58:53.251211Z	8.634
@zeemean and org kuat umno johor hahahaha	80975	Negative	27	3930	2022-02-12T16:58:44.234011Z	2022-02-12T16:58:44.234024Z	2.91
SPRM dan PDRM perlu siasat sampai ke akar umbi. Mereka yang bersalah perlu dibawa ke muka pengadilan, biarpun jika melibatkan kerabat raja, jika ada, apatah lagi pimpinan parti. 3/13	80974	Negative	27	3929	2022-02-12T16:58:40.930751Z	2022-02-12T16:58:40.930763Z	12.206
7 Julai 2021 - Pn Hajah Rokiah Binti Hassan Ahli Majlis MBIP Zon Nusa Bestari merangkap Ketua Wanita UMNO Bahagian Pulai bersama En P.Manimaran Pengerusi Persatuan Penduduk Taman Nusa Bestari meninjau tapak Program Pendaftaran vaksin covid19 https://t.co/YOGlKAstV6 https://t.co/n2r0GkdKTQ	80973	Neutral	27	3928	2022-02-12T16:58:28.349809Z	2022-02-12T16:58:28.349822Z	6.115
Susulan pengesanan varian Delta (VoC) di Sarawak, makan dalam premis (dine-in) tidak dibenarkan sehinggalah Kementerian Kerajaan Tempatan &amp; Perumahan Sarawak (MLGH) mengeluarkan Garis Panduan yg terkini. @sarawakdisasterinfo #JapenSarawak #sodiakroks https://t.co/gcb67HQXLl	80972	Neutral	27	3927	2022-02-12T16:58:21.852820Z	2022-02-12T16:58:21.852835Z	3.617
Sedih betul laa bila keluar cerita suntik vaksin kosong ni. Penat laa kerajaan dan semua yang terlibat yakinkan rak https://t.co/i0MGCrPVyC	80971	Negative	27	3926	2022-02-12T16:58:17.849983Z	2022-02-12T16:58:17.849995Z	3.193
Kerajaan Kelantan peruntuk RM300 kepada pesakit Covid-19 kategori B40 . https://t.co/N2xe05Kx1q	80970	Positive	27	3925	2022-02-12T16:58:14.297816Z	2022-02-12T16:58:14.297831Z	2.294
okay pasir salak dah acknowledge kerajaan ni teraju umno bila ismail naik jawatan,sebelum ni denial state taknak tu https://t.co/szGrH6molt	80969	Negative	27	3924	2022-02-12T16:58:11.605596Z	2022-02-12T16:58:11.605611Z	5.461
@brelmasukU @KKMPutrajaya Aku kipas kerajaan, kot2 buleh bantuan lebih	80967	Negative	27	3922	2022-02-12T16:57:55.784721Z	2022-02-12T16:57:55.784736Z	1.566
Sokong Brazil ... Brazil Kalah. Sokong England, ... England kalah. Sokong Kelantan, ... Kelantan kalah. Sokong Umno, ... Umno kalah. Tak lama lagi mesti PN pun kalah. Pembawa suwei Annuar ni.	80966	Negative	27	3921	2022-02-12T16:57:53.832367Z	2022-02-12T16:57:53.832380Z	2.972
#temerloh Kerajaan negeri komited pulihkan Tasik Chini bagi memastikan kelestarian alam sekitar Tasik Chini terus t https://t.co/Rvp7844NhD	80965	Positive	27	3920	2022-02-12T16:57:50.467060Z	2022-02-12T16:57:50.467072Z	5.436
Jelajah Malaysia Prihatin diteruskan dengan Dialog bersama agensi kerajaan dan pemimpin masyarakat berkenaan Berita Palsu di Dewan Kemas Alor Tampang, Beseri. Terima kasih SKMM Pejabat Negeri Perlis atas perkongsian input. #TakPastiJanganKongsi https://t.co/bYOQIEqS9h	80964	Positive	27	3919	2022-02-12T16:57:44.656720Z	2022-02-12T16:57:44.656734Z	6.637
dengan adanya parti baru spt ini, saya tukar pendirian untuk mengundi di PRU yang mendatang. Mohon PASS letak calon di Parlimen Indera Mahkota, Adun SEMAMBU, koi sapot aok!	80963	Positive	27	3918	2022-02-12T16:57:37.640964Z	2022-02-12T16:57:37.640979Z	6.43
Parti Ikatan Demokratik Malaysia (Muda) menawarkan khidmat guaman percuma kepada mana-mana pihak yang disaman Ahli https://t.co/P9BEnsuUbX	80962	Positive	27	3917	2022-02-12T16:57:30.820697Z	2022-02-12T16:57:30.820709Z	2.556
Kalau la dia sound ahli politik yang langgar SOP, menteri yg x f(x) dlm tugas mcm ni kan bagus	80961	Negative	27	3916	2022-02-12T16:57:27.875969Z	2022-02-12T16:57:27.875982Z	3.086
Agong patut kerajaan skrg lembab. patut terus cakap buka parlimen pada 10 pagi, 20/6/2021. bg masa dan tarikh siap2	80960	Negative	27	3915	2022-02-12T16:57:24.397876Z	2022-02-12T16:57:24.397890Z	3.704
Parti berasaskan agama &amp; kaum sebenarnya yg porak perandakan Malaysia. Atau dipanggil RASIS	80959	Negative	27	3914	2022-02-12T16:57:20.313453Z	2022-02-12T16:57:20.313469Z	2.584
Rakyat bukak air paip pun keluar teh tarik, ada hati nak memilih vaksin. Tak sedar diri punya kerajaan pak lebai ni	80958	Negative	27	3913	2022-02-12T16:57:17.355204Z	2022-02-12T16:57:17.355218Z	2.291
Its should be the senior yg jaga adik2 nke yg buat hartal, baru kerajaan cuak, sbb semua permanent, let choose one https://t.co/zgWuCiMEBC	80957	Negative	27	3912	2022-02-12T16:57:14.662005Z	2022-02-12T16:57:14.662030Z	1.987
DAP weiii.. DAP!!! ni yang hampa dok takut sangat!!!	80956	Negative	27	3911	2022-02-12T16:57:12.285169Z	2022-02-12T16:57:12.285186Z	1.429
Kempen pilihanraya negeri tahun lepas kata rakyat Sabah kena tukar kerajaan Warisan sebab nanti Sabah tertinggal se https://t.co/oQk9oRmbwG	80955	Neutral	27	3910	2022-02-12T16:57:10.472427Z	2022-02-12T16:57:10.472440Z	9.063
Rosli Azad Khan mempersoalkan tindakan teragak-agak kerajaan untuk menolak cadangan membangunkan semula lapangan te https://t.co/i8rHoQuABW	80954	Positive	27	3909	2022-02-12T16:57:01.032201Z	2022-02-12T16:57:01.032213Z	8.889
better la kerajaan negeri penang tu pikir macamana nak improve connectivity mainland dgn island area e.g. lrt stati https://t.co/RAytTdWrIo	80953	Positive	27	3908	2022-02-12T16:56:51.755267Z	2022-02-12T16:56:51.755282Z	4.383
Hari ini meneruskan ziarah kasih rakyat DAP Perak melawat keluarga Pn Zahidah Bte Abu Bakar yg kurang sihat &amp; suaminya meninggal dunia akibat penyakit covid. Marilah kita membantu, di mana ada keperluan, dimana kami akan cuba membantu. #DAPBantuRakyat #KitaJagaKita @dapmalaysia https://t.co/DK1nj7Dcgj	80952	Positive	27	3907	2022-02-12T16:56:46.975733Z	2022-02-12T16:56:46.975746Z	3.939
@tipukini @PartiAmanah tengok geng2 pembangkang korang. masalah Selangor punya besar tu pun xleh handle	80951	Negative	27	3906	2022-02-12T16:56:42.674591Z	2022-02-12T16:56:42.674606Z	1.214
Maaf.. Anda percaya Allah itu wujud? Kenapa tiada Org Umno dlm twitter Gue? @MuhyiddinYassin @AzminAli @NajibRazak https://t.co/cM7AJPoD1b	80950	Negative	27	3905	2022-02-12T16:56:41.084083Z	2022-02-12T16:56:41.084099Z	5.678
@myWISDOMF @Swakheadhunter Itu dia sila bangun wahai org Sabah, semasa pandemik baru perasan serba kekurangan....jgn terus harap dan mimpi...buat cam Sarawak, RAKYAT &amp; Parti Politik mesti bersatu teguh...kalo tak dapat tak bagi...merajuk ler...peluang terbaik dlm masa 63tahun... https://t.co/XAHdX6S738	80949	Negative	27	3904	2022-02-12T16:56:35.040368Z	2022-02-12T16:56:35.040384Z	1.953
22062021 HEBAHAN UNIT BERGERAK PEJABAT PENERANGAN DAERAH KULIM IOW PKP 3.0 S.O.P, AMALAN NORMA BAHARU,PICK Taman Cengal Taman Meranti Taman Anggerik Taman Jati Taman Bersatu Pekan Kulim #JabatanPenerangan #japenkulim #japenkedah #bantukedahmenang https://t.co/gc5UCovsgF	80948	Neutral	27	3903	2022-02-12T16:56:32.675747Z	2022-02-12T16:56:32.675762Z	3.178
MB, bantuan makanan kami, ada sardin, ada ayam segar. Dan telur ayam. Ok bukan sardin, mackerel. NGO bagi peranti tapi kempen letak nama MB? Masalahnya peranti kualiti rendah (diakui oleh EXCO) tak dapat guna utk PdPR dgn berkesan. Ini kerajaan, bukan Kelab Karom Kg Seronok! https://t.co/YMcowgqdOV https://t.co/1x6AVQe9Ov	80947	Negative	27	3902	2022-02-12T16:56:29.099614Z	2022-02-12T16:56:29.099630Z	5.784
#InfoOnWheels Jabatan Penerangan Negeri Perlis Tarikh : 10.6.2021(Khamis) Masa : 3.00 petang Lokasi : PARLIMEN PADANG BESAR- DUN CHUPING Turut bersama membuat hebahan, YB Puan Asmaiza bt Ahmad, Exco Kerajaan Negeri Perlis merangkap ADUN Chuping. #JabatanPenerangan #JapenPerlis https://t.co/mwIQ8cTRuf	80946	Neutral	27	3901	2022-02-12T16:56:22.925812Z	2022-02-12T16:56:22.925825Z	7.666
Yang aku tau selalu rentas negeri tolong orang susah ni selalu ebit lew ja. Tak sangka DAP pun bagus macam UEL. Sanggup rentas negeri pergi pahang bergado dengan polis demi durian.	80945	Negative	27	3900	2022-02-12T16:56:14.871225Z	2022-02-12T16:56:14.871241Z	7.464
PH kena belajar ngan team PR najib ni, tackle real issues wlupun tahu kesalahan najib org sentiasa kan ingat	80944	Negative	27	3899	2022-02-12T16:56:07.032842Z	2022-02-12T16:56:07.032857Z	3.137
Bantuan Kerajaan Negeri Perak Fasa 4.0 | INFO PERAK https://t.co/rfuiZD8p6g https://t.co/7Q8H1TTbBl	80943	Positive	27	3898	2022-02-12T16:56:03.518872Z	2022-02-12T16:56:03.518885Z	2.98
ba wau ta wau ha butoh punya dap	80942	Negative	27	3897	2022-02-12T16:56:00.173063Z	2022-02-12T16:56:00.173079Z	1.548
@nrhazemah Kalau mcm ne jd menteri aq pun nak,senang je slhkan staff kerajaan atas ke bodohan diri	80941	Negative	27	3896	2022-02-12T16:55:58.232727Z	2022-02-12T16:55:58.232740Z	3.775
Siapa lagi kalau bukan dia sendiri ? Kemaruk nak jadi PM sejak kalah jawatan Presiden kepada Mahathir. Parti sendi https://t.co/lK58BWKx6i	80940	Negative	27	3895	2022-02-12T16:55:54.077173Z	2022-02-12T16:55:54.077186Z	1.679
Owhh pagi2 buta ni umno tarik sokongan ke	80939	Negative	27	3894	2022-02-12T16:55:52.026963Z	2022-02-12T16:55:52.026976Z	1.1
Lagu-lagu citypop / 80s/ remix version memang paling mantep buat singalong ataupun didengar saat nyetir/berkendara. https://t.co/YcDiDUh4bn	80938	Neutral	27	3893	2022-02-12T16:55:50.541643Z	2022-02-12T16:55:50.541659Z	3.405
Aik yang xmau bukak parlimen ni nak panggei apa pulak? Setan politik?	80937	Negative	27	3892	2022-02-12T16:55:46.748444Z	2022-02-12T16:55:46.748457Z	1.747
Kerajaan Malaysia dan Kelantan ni bila ja yang tak babi haram jadah	80936	Negative	27	3891	2022-02-12T16:55:44.611763Z	2022-02-12T16:55:44.611777Z	4.346
Bodoh gile jadi balaci ahli politik	80935	Negative	27	3890	2022-02-12T16:55:39.879085Z	2022-02-12T16:55:39.879100Z	1.686
Kerajaan kianat kita	80934	Negative	27	3889	2022-02-12T16:55:37.814984Z	2022-02-12T16:55:37.814997Z	0.899
Kalau kerajaan campuran, pening nak pilih pm.	80933	Negative	27	3888	2022-02-12T16:55:33.701105Z	2022-02-12T16:55:33.701118Z	1.333
Maljl raja2 bersidang nukan nak tukar leader umno jadi pm dari perak tapi plan bila boleh adkan pru 15 nanti selpas pandemic tamat	80932	Negative	27	3887	2022-02-12T16:55:32.001084Z	2022-02-12T16:55:32.001098Z	3.286
Teruntuk Sahabat. Yang lebih mempercayai orang lain. Cuma mendengar sebelah pihak. Terima kasih. Kepada orang terpe https://t.co/Exw6nQP8PH	80931	Positive	27	3886	2022-02-12T16:55:28.340828Z	2022-02-12T16:55:28.340841Z	3.31
@hmetromy PKR Selangor gagal	80930	Negative	27	3885	2022-02-12T16:55:24.643324Z	2022-02-12T16:55:24.643336Z	2.694
Sebenarnya logo penting, selain tanda aras kepercayaan rakyat , ia bagi signal psikologi pada pengundi. Sebab itu piliharaya Sabah PN-BN berebut guna logo. Mungkin ada orang tak faham, tapi tak la bangang sbrnya.	80929	Negative	27	3884	2022-02-12T16:55:21.549942Z	2022-02-12T16:55:21.549955Z	5.393
@UdinChor Kalau nk komplen atau kutuk kerajaan, kena mention skali blok mana. Contoh eh maki bangsat punya kerajaan https://t.co/HNg59PiYe5	80928	Negative	27	3883	2022-02-12T16:55:15.757992Z	2022-02-12T16:55:15.758005Z	3.034
Setengah sektor dan runner still working Bengkel kenderaan tutup Kalau kenderaan diorg problem nk hntar mana Kerajaan tolong pakai otak	80927	Negative	27	3882	2022-02-12T16:55:12.340712Z	2022-02-12T16:55:12.340728Z	3.156
Never learnt.its been 2 freaking years langgar SOP lepas tu nak salahkan kerajaan. Tak pernah nak salahkan diri https://t.co/45qxPVBf09	80926	Negative	27	3881	2022-02-12T16:55:08.801071Z	2022-02-12T16:55:08.801084Z	3.776
@Ambiga_S @SyedSaddiq Subang airport bersuara gila babi.. bila dap buat tambak kat pulau pinang kau diam seribu bah https://t.co/tHzRxtuLCq	80925	Negative	27	3880	2022-02-12T16:55:04.625396Z	2022-02-12T16:55:04.625411Z	2.994
Gencatan Politik.	80924	Neutral	27	3879	2022-02-12T16:55:01.262071Z	2022-02-12T16:55:01.262086Z	1.365
Pesan yg bagus unk pemerintah. Jika ingin pandemi segera berakhir mulailah menindak tegas racun2 yg bertebaran di media sosial termasuk yg keluar dari s4mpah2 politik. Ayo pak tegas, kasian rakyatmu yg jd korban. @jokowi @mohmahfudmd @CCICPolri #NyoreSambilDoa https://t.co/XvG9R98CLj	80923	Negative	27	3878	2022-02-12T16:54:59.487832Z	2022-02-12T16:54:59.487846Z	3.855
Agihan selaras dengan saranan Kerajaan Selangor bagi memastikan bekalan bakul makanan disediakan kepada penerima di https://t.co/CYV9fYrxnc	80922	Positive	27	3877	2022-02-12T16:54:55.267133Z	2022-02-12T16:54:55.267147Z	4.162
Save Subang Airport! Apa sudah jadi Kerajaan gagal Geng Perikatan Gila Kuasa Budi Budaya Burok Politik Rasuah Nak https://t.co/OUUn1yEir9	80921	Negative	27	3876	2022-02-12T16:54:50.724148Z	2022-02-12T16:54:50.724161Z	3.43
@djlinsuriacinta Aduh kak. Lapar terus ni. Da la sakit hati dgn UMNO nak buat comeback pagi pagi buta. Akak pulak buat daging masak kicap	80920	Negative	27	3875	2022-02-12T16:54:46.878640Z	2022-02-12T16:54:46.878654Z	2.331
Tengok la babi ke tak babi ahli politik ni.	80919	Negative	27	3874	2022-02-12T16:54:44.157143Z	2022-02-12T16:54:44.157155Z	1.318
Tak rancak kecam sebab dap maa kah3. Sampah lu punya rebel2.	80917	Negative	27	3872	2022-02-12T16:54:35.588247Z	2022-02-12T16:54:35.588264Z	2.571
Dia dah tak berguna dah cakap elok2 dengan kerajaan ni. Orang baling taik, kita berpantun pastu terhegeh2 main catu https://t.co/K5x9IBFn0I	80916	Negative	27	3871	2022-02-12T16:54:32.635789Z	2022-02-12T16:54:32.635801Z	1.719
@alangsedayu @A3Hzan @HamdanRukun Itulah! Tak tahu sama ada PKR Selangor dah pecah drpd Anwar Ibrahim, tak mahu pakai cadangan banyak2 yg Anwar Ibrahim cakap boleh mengekang dan memberhentikan penularan Covid-19 ataupun cadangan2 Anwar Ibrahim semuanya tak leh pakai. Menyalak politik dan mengelirukan rakyat aje.	80915	Negative	27	3870	2022-02-12T16:54:30.536277Z	2022-02-12T16:54:30.536290Z	5.152
Make sure @wanfayhsal kalah, kalau boleh hilang wang deposit. Kita tidak mahu biawak politik sebegini in our political scenery. Tidak sihat. https://t.co/tv6O8NMZrT	80914	Negative	27	3869	2022-02-12T16:54:25.002131Z	2022-02-12T16:54:25.002146Z	3.878
KERAjaan memey ah	80913	Negative	27	3868	2022-02-12T16:54:20.752467Z	2022-02-12T16:54:20.752479Z	2.922
apa komen bekas menteri alam sekitar PH @yeobeeyin pasal #PenangTolakTambak ni?	80912	Negative	27	3867	2022-02-12T16:54:17.422708Z	2022-02-12T16:54:17.422723Z	2.457
antara kejadian paling penting dalam sejarah politik borneo tapi (macam biasa) tidak diceritakan dalam buku teks sejarah malaysia.	80911	Negative	27	3866	2022-02-12T16:54:14.587517Z	2022-02-12T16:54:14.587530Z	3.481
Tu yg terbaik utk rakyat dan Negara.. Slow sangatlah tindakan kerajaan skrg ni..	80910	Negative	27	3865	2022-02-12T16:54:10.737759Z	2022-02-12T16:54:10.737783Z	1.82
Kerajaan negeri bersetuju melaksanakan Perintah Kawalan Pergerakan Diperketatkan (PKPD) lima lokaliti melibatkan daerah Tawau, Kota Kinabalu, Tuaran dan Kota Belud berkuat kuasa 15 Jun hingga 28 Jun ini. https://t.co/IymAErLLYu	80909	Neutral	27	3864	2022-02-12T16:54:08.553636Z	2022-02-12T16:54:08.553650Z	2.629
5,980 pula jumlah kes kematian pada 9 Julai 2021. Semua ini mungkin cuma angka dan data untuk Kerajaan PN, tapi 5,9 https://t.co/DqE4diZEpb	80908	Negative	27	3863	2022-02-12T16:54:05.561150Z	2022-02-12T16:54:05.561163Z	6.257
Ingat dpt hadiah dri kwn2 dlu utk upcoming birthday, ehhh kerajaan hadiahkan PKPD dlu utk birthdayy anciauuu waknattttt	80905	Negative	27	3860	2022-02-12T16:53:46.984172Z	2022-02-12T16:53:46.984186Z	2.919
Politik Malaysia, orang tu jugak la kena buang, yang tu naik baik balik	80904	Negative	27	3859	2022-02-12T16:53:43.687885Z	2022-02-12T16:53:43.687899Z	1.592
Ayuh urang Sarawak. Kita bergerak bersama Kerajaan Sarawak utk mencapai sasaran immuniti kelompok dalam masa terdek https://t.co/4XJ5Ruqj6x	80903	Positive	27	3858	2022-02-12T16:53:41.708574Z	2022-02-12T16:53:41.708589Z	2.664
Pengerusi Pakatan Harapan (PH) Melaka, Adly Zahari menggesa pihak berkuasa menjalankan siasatan berhubung kaedah pe https://t.co/nlc1F7j5tg	80902	Positive	27	3857	2022-02-12T16:53:38.660290Z	2022-02-12T16:53:38.660304Z	65.125
