link,Auction date/time,Land Used,State,District,Reserved Price (RM),Tenure
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45052,"05/03/2024, 11:00:00 am",Building,Negeri Sembilan,Seremban,"120,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43811,"05/03/2024, 11:00:00 am",Residential,Negeri Sembilan,Seremban,"477,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43812,"05/03/2024, 11:00:00 am",Building,Negeri Sembilan,Seremban,"405,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43813,"05/03/2024, 11:00:00 am",Building,Negeri Sembilan,Seremban,"250,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43810,"05/03/2024, 11:00:00 am",Building,Negeri Sembilan,Seremban,"520,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43805,"05/03/2024, 11:00:00 am",Building,Negeri Sembilan,Seremban,"520,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43806,"05/03/2024, 11:00:00 am",Building,Negeri Sembilan,Seremban,"567,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43807,"05/03/2024, 11:00:00 am",Building,Negeri Sembilan,Seremban,"1,470,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43808,"05/03/2024, 11:00:00 am",Building,Negeri Sembilan,Jempol,"260,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44113,"05/03/2024, 11:00:00 am",Building,Negeri Sembilan,Port Dickson,"146,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43809,"05/03/2024, 11:00:00 am",Building,Negeri Sembilan,Seremban,"380,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44114,"05/03/2024, 11:00:00 am",Building,Negeri Sembilan,Seremban,"495,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44116,"05/03/2024, 11:00:00 am",Building,Negeri Sembilan,Seremban,"180,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44117,"05/03/2024, 11:00:00 am",Building,Negeri Sembilan,Seremban,"180,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44118,"05/03/2024, 11:00:00 am",Building,Negeri Sembilan,Kuala Pilah,"90,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44119,"05/03/2024, 11:00:00 am",Building,Negeri Sembilan,Seremban,"250,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44120,"05/03/2024, 11:00:00 am",Building,Negeri Sembilan,Seremban,"550,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44231,"05/03/2024, 11:00:00 am",Building,Perak,Kinta,"100,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44106,"05/03/2024, 11:00:00 am",Building,Perak,Kinta,"288,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44107,"05/03/2024, 11:00:00 am",Building,Perak,Kinta,"225,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44108,"05/03/2024, 11:00:00 am",Building,Perak,Manjung,"240,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44232,"05/03/2024, 11:00:00 am",Building,Perak,Kampar,"180,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44109,"05/03/2024, 11:00:00 am",Building,Perak,Kampar,"186,300.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44112,"05/03/2024, 11:00:00 am",Building,Perak,Kinta,"300,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45231,"05/03/2024, 11:00:00 am",Residential,Terengganu,Kemaman,"466,560.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45232,"05/03/2024, 11:00:00 am",Residential,Terengganu,Kemaman,"291,600.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45238,"05/03/2024, 11:00:00 am",Building,Terengganu,Marang,"387,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43800,"06/03/2024, 09:00:00 am",Building,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,"540,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44845,"06/03/2024, 09:00:00 am",Building,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,"270,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44837,"06/03/2024, 09:00:00 am",Building,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,"234,900.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45234,"06/03/2024, 09:00:00 am",Building,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,"2,000,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44838,"06/03/2024, 09:00:00 am",Building,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,"650,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44942,"06/03/2024, 09:00:00 am",Building,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,"394,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44842,"06/03/2024, 09:00:00 am",Commercial,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,"1,035,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44890,"06/03/2024, 09:00:00 am",Building,Wilayah Persekutuan Kuala Lumpur,Wilayah Persekutuan,"180,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44892,"06/03/2024, 09:00:00 am",Building,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,"720,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44844,"06/03/2024, 09:00:00 am",Building,Johor,Johor Bahru,"326,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45968,"06/03/2024, 09:00:00 am",Building,Kedah,Kota Setar,"170,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44514,"06/03/2024, 09:00:00 am",Building,Kedah,Kubang Pasu,"380,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44536,"06/03/2024, 09:00:00 am",Building,Kedah,Kubang Pasu,"220,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45228,"06/03/2024, 09:00:00 am",Building,Kedah,Kota Setar,"171,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44139,"06/03/2024, 09:00:00 am",Building,Kedah,Kota Setar,"140,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43959,"06/03/2024, 09:00:00 am",Building,Kedah,Pendang,"190,400.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43749,"06/03/2024, 09:00:00 am",Agriculture,Kedah,Kubang Pasu,"5,556,600.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45227,"06/03/2024, 09:00:00 am",Building,Kedah,Kuala Muda,"270,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45291,"06/03/2024, 09:00:00 am",Agriculture,Kedah,Baling,"200,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45239,"06/03/2024, 09:00:00 am",Building,Kedah,Kuala Muda,"260,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45225,"06/03/2024, 09:00:00 am",Building,Kedah,Kuala Muda,"275,400.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45226,"06/03/2024, 09:00:00 am",Building,Kedah,Kuala Muda,"216,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45279,"06/03/2024, 09:00:00 am",Building,Kedah,Kulim,"240,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45280,"06/03/2024, 09:00:00 am",Building,Kedah,Kulim,"240,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45281,"06/03/2024, 09:00:00 am",Building,Kedah,Kulim,"216,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44943,"06/03/2024, 09:00:00 am",Agriculture,Kedah,Kuala Muda,"15,500,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43745,"06/03/2024, 09:00:00 am",Building,Kelantan,Jajahan Tumpat,"152,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43755,"06/03/2024, 09:00:00 am",Building,Kelantan,Kota Bharu,"753,300.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43757,"06/03/2024, 09:00:00 am",Others,Kelantan,Kota Bharu,"1,350,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43746,"06/03/2024, 09:00:00 am",Others,Kelantan,Bachok,"120,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43758,"06/03/2024, 09:00:00 am",Building,Kelantan,Jajahan Tumpat,"163,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43759,"06/03/2024, 09:00:00 am",Building,Kelantan,Jajahan Tumpat,"150,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43760,"06/03/2024, 09:00:00 am",Building,Kelantan,Jajahan Tumpat,"220,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43764,"06/03/2024, 09:00:00 am",Building,Kelantan,Pasir Mas,"225,990.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43766,"06/03/2024, 09:00:00 am",Building,Kelantan,Kota Bharu,"299,700.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43767,"06/03/2024, 09:00:00 am",Building,Kelantan,Tanah Merah,"125,550.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43747,"06/03/2024, 09:00:00 am",Building,Kelantan,Jajahan Kota Bharu,"295,650.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43768,"06/03/2024, 09:00:00 am",Building,Kelantan,Kuala Krai,"132,678.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43748,"06/03/2024, 09:00:00 am",Building,Kelantan,Pasir Mas,"131,220.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45257,"06/03/2024, 09:00:00 am",Others,Selangor,Petaling,"450,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45332,"06/03/2024, 09:00:00 am",Building,Selangor,Petaling,"440,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45333,"06/03/2024, 09:00:00 am",Building,Selangor,Klang,"342,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45334,"06/03/2024, 09:00:00 am",Building,Selangor,Kuala Langat,"283,500.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45248,"06/03/2024, 09:00:00 am",Residential,Selangor,Hulu Langat,"175,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45335,"06/03/2024, 09:00:00 am",Building,Selangor,Kuala Selangor,"216,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45233,"06/03/2024, 09:00:00 am",Residential,Selangor,Hulu Langat,"250,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45235,"06/03/2024, 09:00:00 am",Residential,Selangor,Gombak,"850,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45236,"06/03/2024, 09:00:00 am",Residential,Selangor,Hulu Langat,"250,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44891,"06/03/2024, 09:00:00 am",Commercial,Selangor,Sepang,"210,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44835,"06/03/2024, 09:00:00 am",Building,Selangor,Klang,"2,300,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/39262,"06/03/2024, 11:00:00 am",Building,Johor,Johor Bahru,"1,900,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45101,"06/03/2024, 11:00:00 am",Building,Johor,Kulai,"350,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/40882,"06/03/2024, 11:00:00 am",Building,Johor,Johor Bahru,"3,001,100.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45102,"06/03/2024, 11:00:00 am",Residential,Johor,Batu Pahat,"530,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45083,"06/03/2024, 11:00:00 am",Building,Johor,Johor Bahru,"612,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45084,"06/03/2024, 11:00:00 am",Building,Johor,Johor Bahru,"1,049,760.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45085,"06/03/2024, 11:00:00 am",Building,Johor,Johor Bahru,"500,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45979,"06/03/2024, 11:00:00 am",Building,Johor,Johor Bahru,"240,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43679,"06/03/2024, 11:00:00 am",Building,Melaka,Melaka Tengah,"320,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/42083,"06/03/2024, 11:00:00 am",Building,Melaka,Alor Gajah,"400,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/42082,"06/03/2024, 11:00:00 am",Building,Melaka,Melaka Tengah,"250,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44594,"06/03/2024, 11:00:00 am",Building,Melaka,Alor Gajah,"162,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43673,"06/03/2024, 11:00:00 am",Building,Melaka,Melaka Tengah,"210,600.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43674,"06/03/2024, 11:00:00 am",Building,Melaka,Alor Gajah,"166,500.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43684,"06/03/2024, 11:00:00 am",Building,Melaka,Alor Gajah,"171,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43677,"06/03/2024, 11:00:00 am",Building,Melaka,Alor Gajah,"160,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43678,"06/03/2024, 11:00:00 am",Building,Melaka,Alor Gajah,"190,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43675,"06/03/2024, 11:00:00 am",Building,Melaka,Alor Gajah,"124,659.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43676,"06/03/2024, 11:00:00 am",Building,Melaka,Alor Gajah,"145,800.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43892,"06/03/2024, 11:00:00 am",Building,Melaka,Melaka Tengah,"250,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43888,"06/03/2024, 11:00:00 am",Building,Melaka,Melaka Tengah,"297,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44595,"06/03/2024, 11:00:00 am",Building,Melaka,Alor Gajah,"243,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44596,"06/03/2024, 11:00:00 am",Building,Melaka,Alor Gajah,"150,903.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44846,"06/03/2024, 11:00:00 am",Building,Melaka,Alor Gajah,"171,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44848,"06/03/2024, 11:00:00 am",Building,Melaka,Alor Gajah,"97,200.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44175,"06/03/2024, 11:00:00 am",Building,Negeri Sembilan,Port Dickson,"86,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44176,"06/03/2024, 11:00:00 am",Residential,Negeri Sembilan,Seremban,"470,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44177,"06/03/2024, 11:00:00 am",Building,Negeri Sembilan,Port Dickson,"145,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44178,"06/03/2024, 11:00:00 am",Residential,Negeri Sembilan,Seremban,"50,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44179,"06/03/2024, 11:00:00 am",Building,Negeri Sembilan,Seremban,"270,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44180,"06/03/2024, 11:00:00 am",Building,Negeri Sembilan,Port Dickson,"97,200.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44181,"06/03/2024, 11:00:00 am",Building,Negeri Sembilan,Daerah Seremban,"380,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44182,"06/03/2024, 11:00:00 am",Building,Negeri Sembilan,Seremban,"700,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44183,"06/03/2024, 11:00:00 am",Building,Negeri Sembilan,Seremban,"600,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44184,"06/03/2024, 11:00:00 am",Building,Negeri Sembilan,Seremban,"360,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44186,"06/03/2024, 11:00:00 am",Building,Negeri Sembilan,Kuala Pilah,"103,500.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44187,"06/03/2024, 11:00:00 am",Building,Negeri Sembilan,Kuala Pilah,"112,500.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44189,"06/03/2024, 11:00:00 am",Building,Negeri Sembilan,Seremban,"240,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44191,"06/03/2024, 11:00:00 am",Building,Negeri Sembilan,Kuala Pilah,"240,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44193,"06/03/2024, 11:00:00 am",Building,Negeri Sembilan,Daerah Seremban,"640,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44196,"06/03/2024, 11:00:00 am",Building,Negeri Sembilan,Seremban,"567,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44197,"06/03/2024, 11:00:00 am",Building,Negeri Sembilan,Daerah Seremban,"80,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45453,"06/03/2024, 11:00:00 am",Commercial,Perak,Kampar,"680,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44637,"06/03/2024, 11:00:00 am",Building,Perak,Kinta,"90,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44665,"06/03/2024, 11:00:00 am",Building,Perak,Kinta,"251,100.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44666,"06/03/2024, 11:00:00 am",Building,Perak,Batang Padang,"189,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44640,"06/03/2024, 11:00:00 am",Building,Perak,Daerah Kinta,"120,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44641,"06/03/2024, 11:00:00 am",Building,Perak,Kinta,"260,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44643,"06/03/2024, 11:00:00 am",Building,Perak,Batang Padang,"112,500.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44644,"06/03/2024, 11:00:00 am",Building,Perak,Perak Tengah,"220,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44647,"06/03/2024, 11:00:00 am",Residential,Perak,Kuala Kangsar,"117,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44645,"06/03/2024, 11:00:00 am",Building,Perak,Kinta,"216,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44646,"06/03/2024, 11:00:00 am",Building,Perak,Kinta,"178,200.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44648,"06/03/2024, 11:00:00 am",Building,Perak,Kinta,"342,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44649,"06/03/2024, 11:00:00 am",Residential,Perak,Daerah Kinta,"121,500.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44650,"06/03/2024, 11:00:00 am",Residential,Perak,Daerah Kinta,"140,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45237,"06/03/2024, 11:00:00 am",Building,Terengganu,Kemaman,"198,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45256,"07/03/2024, 09:00:00 am",Building,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,"710,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44965,"07/03/2024, 09:00:00 am",Building,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,"301,500.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44969,"07/03/2024, 09:00:00 am",Building,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,"290,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44976,"07/03/2024, 09:00:00 am",Building,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,"850,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44978,"07/03/2024, 09:00:00 am",Building,Wilayah Persekutuan Kuala Lumpur,Wilayah Persekutuan Kuala Lumpur,"365,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44979,"07/03/2024, 09:00:00 am",Others,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,"1,900,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44980,"07/03/2024, 09:00:00 am",Building,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,"1,100,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45980,"07/03/2024, 09:00:00 am",Agriculture,Kedah,Pokok Sena,"160,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44981,"07/03/2024, 09:00:00 am",Building,Kedah,Kota Setar,"670,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45240,"07/03/2024, 09:00:00 am",Residential,Kedah,Kuala Muda,"207,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44523,"07/03/2024, 09:00:00 am",Building,Kedah,Kuala Muda,"207,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44525,"07/03/2024, 09:00:00 am",Building,Kedah,Kuala Muda,"280,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44526,"07/03/2024, 09:00:00 am",Building,Kedah,Kuala Muda,"165,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45603,"07/03/2024, 09:00:00 am",Building,Kedah,Kuala Muda,"425,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45604,"07/03/2024, 09:00:00 am",Building,Kedah,Kuala Muda,"153,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44519,"07/03/2024, 09:00:00 am",Building,Kedah,Kuala Muda,"260,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45605,"07/03/2024, 09:00:00 am",Building,Kedah,Kuala Muda,"160,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44521,"07/03/2024, 09:00:00 am",Building,Kedah,Kuala Muda,"225,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44515,"07/03/2024, 09:00:00 am",Building,Kedah,Bandar Baharu,"85,050.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44516,"07/03/2024, 09:00:00 am",Building,Kedah,Kuala Muda,"260,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43961,"07/03/2024, 09:00:00 am",Building,Kelantan,Kota Bharu,"321,600.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44005,"07/03/2024, 09:00:00 am",Building,Kelantan,Jajahan Kota Bharu,"729,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44007,"07/03/2024, 09:00:00 am",Building,Kelantan,Tanah Merah,"121,500.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44009,"07/03/2024, 09:00:00 am",Building,Kelantan,Tumpat,"137,700.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44010,"07/03/2024, 09:00:00 am",Building,Kelantan,Kota Bharu,"150,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44018,"07/03/2024, 09:00:00 am",Building,Kelantan,Tanah Merah,"150,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43963,"07/03/2024, 09:00:00 am",Building,Kelantan,Daerah Sering,"250,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44011,"07/03/2024, 09:00:00 am",Building,Kelantan,Pasir Mas,"255,150.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44012,"07/03/2024, 09:00:00 am",Building,Kelantan,Banggu,"680,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43966,"07/03/2024, 09:00:00 am",Building,Kelantan,Jajahan Kota Bharu,"135,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44013,"07/03/2024, 09:00:00 am",Agriculture,Kelantan,Kota Bharu,"259,200.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44014,"07/03/2024, 09:00:00 am",Building,Kelantan,Jajahan Kota Bharu,"510,300.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43967,"07/03/2024, 09:00:00 am",Building,Kelantan,Kota Bharu,"286,977.60",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43968,"07/03/2024, 09:00:00 am",Building,Kelantan,Kota Bharu,"544,563.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43969,"07/03/2024, 09:00:00 am",Building,Kelantan,Kota Bharu,"522,450.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43970,"07/03/2024, 09:00:00 am",Residential,Kelantan,Kota Bharu,"755,820.00",Freehold
