"Program Name","Program Group","Program Description","Program Website URL","Date Started","Date Ended","Program Location","Contact Email","Startup Name","Startup Oneliner","Startup Description","Year Founded","Origin Country","Startup Website URL","Industry 1","Industry 2","Industry 3","Industry 4","Industry 5"
"Regional Conferences Echelon 2015 Thailand","Regional Conferences",-,-,"2015 Nov 26, 08:00 AM +08:00",-,-,-,Tanimac,-,"We at TaniMac are the farming-engineers-brothers who produces innovative tools for small scale farms.
At TaniMac, we solve farmers' tedious and tiring routines. We get farmers to complete their jobs more efficiently.
We produce tools with farmers well being in mind, so, farmers can complete their farming routines more ergonomically, more efficiently and with more profit.",-,Malaysia,https://youtu.be/EK7T0gvJkR0,Agriculture,-,-,-,-
"Regional Conferences Echelon 2015 Thailand","Regional Conferences",-,-,"2015 Nov 26, 08:00 AM +08:00",-,-,-,Tapway,-,"In-Store analytics using Big Data and IoT",-,Malaysia,http://tapway.com.my,"Information & Communication ",-,-,-,-
"Regional Conferences Echelon 2015 Thailand","Regional Conferences",-,-,"2015 Nov 26, 08:00 AM +08:00",-,-,-,Wedding.com.my,-,"Online portal for wedding ideas, shopping and marketplace for wedding vendors",-,Malaysia,http://facebook.comwedding.com.my,"Consulting & Services","Lifestyle & Fashion",-,-,-
"Regional Conferences Echelon 2015 Thailand","Regional Conferences",-,-,"2015 Nov 26, 08:00 AM +08:00",-,-,-,wobb,-,"A recruitment platform that helps young businesses in Malaysia use their work culture to attract great people to join them.",-,Malaysia,http://wobb.my/,"Consulting & Services",-,-,-,-
"Regional Conferences Echelon 2015 Thailand","Regional Conferences",-,-,"2015 Nov 26, 08:00 AM +08:00",-,-,-,"Zap Zap Math",-,"Gaming app for practicing Math",-,Malaysia,http://zapzapmath.com,Education,-,-,-,-
"Regional Conferences TIA 2016 SG","Regional Conferences",-,-,"2016 Apr 12, 08:00 AM +08:00",-,-,-,Belazee,-,"Text based app for concierge service",-,Malaysia,http://belazee.com,E-Commerce,-,-,-,-
"Regional Conferences TIA 2016 SG","Regional Conferences",-,-,"2016 Apr 12, 08:00 AM +08:00",-,-,-,Bfab,-,"Marketplace for beauty & wellness services",-,Malaysia,http://www.Bfabgroup.com,"Lifestyle & Fashion",-,-,-,-
"Regional Conferences TIA 2016 SG","Regional Conferences",-,-,"2016 Apr 12, 08:00 AM +08:00",-,-,-,EasyParcel,-,"Parcel rate comparison and booking platform",-,Malaysia,http://easyparcel.com,"Logistic & Transportation",-,-,-,-
"Regional Conferences TIA 2016 SG","Regional Conferences",-,-,"2016 Apr 12, 08:00 AM +08:00",-,-,-,FLEXIROAM,-,"FLEXIROAM is an affordable international voice roaming service for travellers around the world!",-,Malaysia,http://flexiroam.com,Social,-,-,-,-
"Regional Conferences TIA 2016 SG","Regional Conferences",-,-,"2016 Apr 12, 08:00 AM +08:00",-,-,-,"Geob International",-,"We design, develop and market medical wearables with iot and remote connectivity globally. Hypoband is our first product in commercialisation stage designed primarily for Diabetics.",-,Malaysia,http://hypoband.com,"Medical, Health & Wellness",-,-,-,-
"Regional Conferences TIA 2016 SG","Regional Conferences",-,-,"2016 Apr 12, 08:00 AM +08:00",-,-,-,"Happy Bunch",-,"Happy Bunch is about delivering happiness all over the Klang Valley in the simplest, most affordable and awesome way.

We curate one bunch of flowers daily using our signature rustic wrap for RM42 (including delivery) so people all over Klang Valley can now send flowers for every reason or no reason at all. The magic of ""just because flowers"" have changed the floral landscape completely as people now no longer need a special occasion or reason to send flowers, but send them ""just because"". Spreading smiles & happiness all over Klang Valley have never been easier or more affordable!",-,Malaysia,http://www.happybunch.com.my,E-Commerce,-,-,-,-
"Regional Conferences TIA 2016 SG","Regional Conferences",-,-,"2016 Apr 12, 08:00 AM +08:00",-,-,-,Helpr,-,"Text based on demand service",-,Malaysia,http://helprnow.com,"Logistic & Transportation",-,-,-,-
"Regional Conferences TIA 2016 SG","Regional Conferences",-,-,"2016 Apr 12, 08:00 AM +08:00",-,-,-,Iprice,-,"E-commerce marketplace and deals aggregator",-,Malaysia,http://iprice.my/,E-Commerce,-,-,-,-
"Regional Conferences TIA 2016 SG","Regional Conferences",-,-,"2016 Apr 12, 08:00 AM +08:00",-,-,-,Kakitangan.com,-,"Kakitangan.com builds a beautiful, easy-to-use and Free HR system. We improve the system every week from the suggestions and feedbacks in user community. We had 1200+ companies sign up to use Kakitangan.com in first 6 mths.

If you still use paper/email to apply and approve leaves in your company, you should start using Kakitangan.com, TODAY.
To make sure you’re in a good hand, behind Kakitangan.com is an ex-MSFT, ex-Facebook, ex-Zalora dev leads team and 20-years experience HR expert. 

We are glad to work with you in your journey to becoming a great company!
",-,Malaysia,http://www.kakitangan.com,"Consulting & Services","Jobs & HR",-,-,-
"Regional Conferences TIA 2016 SG","Regional Conferences",-,-,"2016 Apr 12, 08:00 AM +08:00",-,-,-,Offpeak,-,"Restaurant booking at discount",-,Malaysia,http://offpeak.my/,"Food & Beverages",-,-,-,-
"Regional Conferences TIA 2016 SG","Regional Conferences",-,-,"2016 Apr 12, 08:00 AM +08:00",-,-,-,PurelyB,-,"Online platform for healthy lifestyle tips and guide",-,Malaysia,http://PurelyB.com,E-Commerce,-,-,-,-
"Regional Conferences TIA 2016 SG","Regional Conferences",-,-,"2016 Apr 12, 08:00 AM +08:00",-,-,-,Southpaw,-,"Multitouch and Interactive Solutions Specialist",-,Malaysia,http://southpaw.com.my,"Information & Communication ",-,-,-,-
"Regional Conferences TIA 2016 SG","Regional Conferences",-,-,"2016 Apr 12, 08:00 AM +08:00",-,-,-,Tripfez,-,"Online travel search engine for hotels and deal comparison",-,Malaysia,http://tripfez.com,"Travel & Tourism",-,-,-,-
"Regional Conferences TIA 2016 SG","Regional Conferences",-,-,"2016 Apr 12, 08:00 AM +08:00",-,-,-,Yumcious,-,"Yumcious is a community marketplace for home cooked food. Sell what you've cooked, or get amazing food delivered straight to your door.",-,Malaysia,http://yumcious.com,"Food & Beverages",-,-,-,-
"Regional Conferences TIA 2016 Jakarta","Regional Conferences",-,-,"2016 Nov 16, 08:00 AM +08:00",-,-,-,BERRYPAY,-,"Multipurpose payment app",-,Indonesia,http://berrypay.com,Finance,-,-,-,-
"Regional Conferences TIA 2016 Jakarta","Regional Conferences",-,-,"2016 Nov 16, 08:00 AM +08:00",-,-,-,CheQQme,-,"Customer engagement through gamification",-,Malaysia,http://cheqqme.com,Social,-,-,-,-
"Regional Conferences TIA 2016 Jakarta","Regional Conferences",-,-,"2016 Nov 16, 08:00 AM +08:00",-,-,-,Designs.net,-,"A design marketplace to buy ready-to-use designs, as well as sell your heart-made items to other design enthusiasts.",-,Malaysia,http://designs.net,"Art & Craft",-,-,-,-
"Regional Conferences TIA 2016 Jakarta","Regional Conferences",-,-,"2016 Nov 16, 08:00 AM +08:00",-,-,-,FLEXIROAM,-,"FLEXIROAM is an affordable international voice roaming service for travellers around the world!",-,Malaysia,http://flexiroam.com,Social,-,-,-,-
"Regional Conferences TIA 2016 Jakarta","Regional Conferences",-,-,"2016 Nov 16, 08:00 AM +08:00",-,-,-,"Pipeline Network",-,"We provide intelligent IoT solutions",-,Malaysia,http://pipeline-network.com,"Information & Communication ",-,-,-,-
"Regional Conferences TIA 2016 Jakarta","Regional Conferences",-,-,"2016 Nov 16, 08:00 AM +08:00",-,-,-,PostCo,-,"PostCo is a parcel collection and delivery service provider for online shopping.",-,Malaysia,http://www.postco.com.my,"Logistic & Transportation",-,-,-,-
"Regional Conferences TIA 2016 Jakarta","Regional Conferences",-,-,"2016 Nov 16, 08:00 AM +08:00",-,-,-,Servishero,-,"App based on demand marketplace for local services",-,Malaysia,http://servishero.com,E-Commerce,-,-,-,-
"Regional Conferences TIA 2016 Jakarta","Regional Conferences",-,-,"2016 Nov 16, 08:00 AM +08:00",-,-,-,Shoppr,-,"A fashion mobile discovery platform",-,Malaysia,http://shopprapp.com,"Lifestyle & Fashion",-,-,-,-
"Regional Conferences TIA 2016 Jakarta","Regional Conferences",-,-,"2016 Nov 16, 08:00 AM +08:00",-,-,-,"Softinn Solutions",-,"Free Online Booking Engine for Hotels",-,Malaysia,http://mySoftinn.com,"Travel & Tourism",-,-,-,-
"Regional Conferences TIA 2016 Jakarta","Regional Conferences",-,-,"2016 Nov 16, 08:00 AM +08:00",-,-,-,Tribehired,-,"Social recruitment platform",-,Malaysia,http://tribehired.com/splash/user,"Consulting & Services",-,-,-,-
"SE Fellowship Batch 1","SE Fellowship",-,-,"2016 Sep 07, 08:00 AM +08:00",-,-,-,"ANB AGRO TRAINERS",-,"WE ARE NEW AGE AGROPRENEURS! 

AnB Agro Trainers is a social entrepreneurship up in north Malaysia focusing on creation of sustainable livelihood for youths, single mothers and their children and also senior citizens. We work in harmony with multicultural villagers. We make our presence by coaching them and up skilling  them via agriculture activities, capacity building and cottage industry, also  we offer agriculture guidance/advise. 

To date we have many success stories , touched many lives and still continuously working to instilling better future for our community. We see great prospect in agriculture to empower our society.",-,Malaysia,http://anbagrotrainers.wix.com/anb-agro-trainers,Agriculture,-,-,-,-
"SE Fellowship Batch 1","SE Fellowship",-,-,"2016 Sep 07, 08:00 AM +08:00",-,-,-,"Biji Biji Initiative",-,"Biji-Biji Initiative is a Malaysian an environmental based social enterprise company that provides a range of up-cycling[1] and art installation services.",-,Malaysia,http://biji-biji.com,"Art & Craft",Environment,-,-,-
"SE Fellowship Batch 1","SE Fellowship",-,-,"2016 Sep 07, 08:00 AM +08:00",-,-,-,"CHCC of PT Foundation",-,"The CHCC is PT Foundation’s Community Health Care Center. We provide much needed healthcare and support to the general public whilst maintaining our commitment to those most at risk of HIV/AIDS.",-,Malaysia,http://ptfmalaysia.orgv2/hiv-sti-info/,"Medical, Health & Wellness",-,-,-,-
"SE Fellowship Batch 1","SE Fellowship",-,-,"2016 Sep 07, 08:00 AM +08:00",-,-,-,"Earth Heir","We build ethical partnerships with artisan craftspeople to help create sustainable livelihoods.","Earth Heir is an award-winning social enterprise.  We began with an appreciation for craftspeople. These artists spend a lifetime honing and perfecting their skills to create their finest art pieces.  We work hand-in-hand with master artisans, the underprivileged and disadvantaged persons to create a collection of exquisitely handcrafted pieces from around the world.

Luxury, style, design and fashion forged in an ethical manner.",-,Malaysia,http://earthheir.com/,"Lifestyle & Fashion",-,-,-,-
"SE Fellowship Batch 1","SE Fellowship",-,-,"2016 Sep 07, 08:00 AM +08:00",-,-,-,"Sabah Wetlands Conservation Society",-,"Creating awareness and support from the general public on the importance of mangroves (and other wetland ecosystems), through conservation, education, recreation, tourism and research activities.",-,Malaysia,http://sabahwetlands.org,Environment,-,-,-,-
"SE Fellowship Batch 1","SE Fellowship",-,-,"2016 Sep 07, 08:00 AM +08:00",-,-,-,"The Batik Boutique","A social enterprise producing high quality, hand-made Batik products made by artisans in Malaysia","A social enterprise producing high quality, hand-made Batik products made by artisans in Malaysia",-,Malaysia,https://www.thebatikboutique.com/,"Lifestyle & Fashion",-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,"Acoustic Panel",-,"This invention provides alternative material used as absorbing panels from waste. It is believe that waste materials may have some characteristic to being reused in construction.",-,Malaysia,-,Biotechnology,-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,Adz,-,"An advertising platform that uses the smartphone lock screen* to display advertisements directly to the user’s mobile phone.",-,Malaysia,https://youtu.be/u0xTjK3HoHU,"Event, Marketing, Advertising",-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,"Affirmative Employment",-,"We provide holistic career development for women from low socio-economic backgrounds in Sarawak.",2017,Malaysia,http://affirmative.com.my/,Education,-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,"Ambidextrous Platform",-,"Cloud platform that will help clinics and patients to communicate better, while also helping patients to comply with their treatment regimes to achieve their treatment goals",-,Malaysia,http://physiosavvy.com,"Medical, Health & Wellness",-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,"Black Tank Electricity",-,"Uses the application of Vermi Battery in a larger scale.- Decomposition of food waste, animal manure, dried leaves and grass and sawdust by African Night Crawler Worm.- the decomposed waste contains humic acid which makes it suitable as an electrolyte for a battery.- Can be used in rural agricultural society with ample of waste and scarcity of electricity",-,Malaysia,-,Environment,-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,BloomThis,-,"BloomThis is an e-commerce platform for Luxury Flowers by Subscription. Our innovation is in the product and also our business model. Product wise, we deliver flowers in a bespoke box with a surprise element every week. Our subscribers do not know what flowers they will be getting until they unbox their surprise. We guarantee a selection of premium flowers delivered fresh. Next, we innovate the business model by offering subscription flowers. Through the subscription model we can predict demand and reduce flower wastage. This way we can offer Luxury flowers at affordable prices!",2017,Malaysia,http://bloomthis.co,E-Commerce,-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,canteen,-,"Canteen use RFID-based smart label that tracks each item as it enters and leaves the fridge / kiosk, providing inventory control",-,Singapore,http://cryowerx.com,"Food & Beverages",-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,Christine,-,"One shoe solu1on that goes from high heels to low heels in a simple heel exchange whether for work, to walk, to dance, to dine, to shop, to catch the train, to drive with",-,Malaysia,-,"Lifestyle & Fashion",-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,"Cilibangi Urban Farming Program",-,"Cilibangi is the name of chili varieties developed by Dr Ahmed Mahir in Universiti Kebangsaan Malaysia.We focus on three different level of hotness – mild hot, hot and very hot. Each level of hotness comes from different varieties.",-,Malaysia,http://serotech.com.my/,"Food & Beverages",-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,"EDU BOTZ",-,"A New Robotic Approach Using Lego Mindstorms For Children With Learning Disabilities",-,Malaysia,https://www.youtube.com/watch?v=8ntQ42IYrvo,Education,-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,EventPOP!,-,"Ticketing platform for events",-,Thailand,http://eventpop.me,E-Commerce,-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,Exams.ph,-,"Providing the largest and most comprehensive online practice and assessment tests in Asia",-,Philippines,http://exams.ph,-,-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,Flowcastv,-,"A new experiences ecosystem specifically for musicians and music enthusiast to get connect with their fans, viewers, broadcasters, social participants through live streaming & collaboration tools.",-,Malaysia,http://flowcastv.com/,Entertainment,-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,GetDoc,-,"Doctor discovery and appointment booking",-,Malaysia,https://www.getdoc.co/,"Consulting & Services","Medical, Health & Wellness",-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,"Health App",-,"An app where health information (specifically in term of physiology and psychology) can be easily accessible for people to reflect their health condition and improve their lifestyle",-,Malaysia,-,"Medical, Health & Wellness",-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,hiSella,-,"hiSella is an online shop builder designed to help Facebook merchants to spend less and sell more",-,"Viet Nam",http://hisella.vn/,E-Commerce,-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,HomeJob,-,"Marketplace for home/ office cleaning services",-,Malaysia,http://www.homejob.com.my/,E-Commerce,-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,"Hubba X - Rock Star",-,"A channel for realtime auction to buy your Rockstar experience for your nightlife and for your special occasion.",-,Thailand,-,E-Commerce,-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,"Japanese Tofu",-,"Halal Japanese Egg Tofu",-,Malaysia,-,"Food & Beverages",-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,JOPA,-,"Homes made easy",-,Malaysia,http://jopa3d.com,"Information & Communication ",-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,Kinetix,-,"Kinetix is an E commerce company that designs, produces and market our own line of premium & Eco Friendly products for the Yoga market segment such as mats, towels, bags and props.",-,Malaysia,https://www.kinetixyoga.com/,E-Commerce,-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,labsatu.com,-,"Online Laboratory Marketplace that provides laboratory equipment, reagent, plastic consumable and chemical products through partnership with authorized distributors in Indonesia",-,Indonesia,http://labsatu.com,Chemicals,E-Commerce,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,loopy,-,"It’s a nifty web-based mobile app users on how to give and invite constructive feedback on public issues",-,Malaysia,-,Social,-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,"Monkey Beach",-,"A central place to gather all reliable information for travel, whilst offering a marketplace for activities / service providers",-,Malaysia,-,"Travel & Tourism",-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,mymakbidan,-,"Book post natal care providers",-,Malaysia,http://mymakbidan.com,"Medical, Health & Wellness",-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,NOTE-STER,-,"Classroom Management Solution that integrates :- Learning Management System- Student Information System- Personalization of learning system- Content Management System- Collaborative Tools",-,Malaysia,https://www.note-ster.com/,Education,-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,Oily,-,"Oily is a software solution designed to link used cooking oil producers, oil collectors and biodiesel producers. The main objective of our product is to provide a thorough solution in maximising used cooking oil collections through route optimisation and oil quality rating of the producers. More features will be introduced in the future after further R&D. 
",-,Malaysia,-,Environment,-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,Operon,-,"An oncall, online and ontime Indoor Full Fledge Built Environment Service covering Concierge Services and beyond for the B2C Market",-,Malaysia,http://kfmsolutions.com.my/,Environment,"Real Estate",-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,"ParkBox Ecosystem",-,"Develop end to end easy and hassle free public car park solution for both users( motorist and parking authority) with eco friendly concept",-,Malaysia,-,"Logistic & Transportation",-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,"Play It Forward",-,"On-demand education and economy for creative talents.",-,Malaysia,https://www.wecanplayitforward.org/,Education,-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,"Rank Solution",-,"A set of technical methods to re‐engineer heating for palm oil extraction process to drastically improve efficient usage of energy in a mill. It consists of three methods that work together interactively to reduce (i) temperature, (ii) consumption and (iii) fluctuations in the flow of heating steam, all of which drastically improve energy efficiency while maintain good oil extraction.",-,Malaysia,http://www.topranksolutions.com/,Biotechnology,-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,"Re-imagine Talent Development",-,"Connecting the Talents to Industry Employers Faster Than Usual",-,Malaysia,https://www.reimaginetalent.com,-,-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,reflexion,-,"An interactive display used by boutiques which displays advertising content but transforms into an interactive mirror when customer is standing in front of the display. Serve as a data collection device to improve shopping experience using Apps.",-,Malaysia,-,"Event, Marketing, Advertising",-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,Shoptizen,-,"Lifestyle platform that connects brands to fashionistas and young adults. You get rewarded by sharing and advocating your favorite brands.",2017,Malaysia,http://bit.ly/ShoptizenApp,"Lifestyle & Fashion",-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,SkolaFund,-,"SkolaFund is a web platform that enables undergraduates across Southeast Asia to crowdfund their scholarships. SkolaFund aims to be the biggest higher education financing platform in Asia by offering more financial products to undergraduates via the platform in the future.",2017,Singapore,http://skolafund.com,Education,Finance,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,"Structural Settlement Sensor",-,"Low-cost and easy-to-install sensors which periodically detect the settlement (or sinking) of buildings or civil structures",-,Malaysia,-,"Real Estate",-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,TheseCounts,-,"An app that would scan the vicinity for the best dynamic discounted prices offered by the various stores",-,Malaysia,http://thesecounts.com,Finance,-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,transitwatch,-,"A passenger safety app to alert commuters of express bus over speeding",-,Malaysia,https://www.transitwatchla.org,"Logistic & Transportation",-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,traquer,-,"Application to report traffic violations",-,Malaysia,http://traquer.my,"Logistic & Transportation",-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,"Trendy County",-,"Trendy County provides consumer a refreshing new shopping experience through a rich and innovative platform to shop & pay and a personalised brand that focuses on customer centricity giving Malaysia a shopping experience via our omnichannel platform of Automated Store, Web and QR Shopping",-,Malaysia,https://www.youtube.com/watch?v=q8As4w34d_Y,"Information & Communication ",-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,Tryvertising,-,"Advertising App that allows users to explore new products & experience, review them and share them with peers.",-,Malaysia,-,"Event, Marketing, Advertising",-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,UniSTAY,-,"A search engine that helps local, international and exchange students in searching for accomodations nearby in their own university",-,Malaysia,http://unistay.co,"Real Estate",-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,WeHire,-,"WeHire Is a job-to-go platform that helps simplify the process of finding a job and also hiring someone",-,Malaysia,http://wehire.us,"Consulting & Services",-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,werky,-,"Qwerky lets people work whenever they want and helps businesses hire whenever they need",-,Malaysia,-,"Consulting & Services",-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,"Will Services",-,"Company that offers will writing and custodial services",2017,Malaysia,https://www.amanahraya.my,"Consulting & Services",-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,Xploredeum,-,"App that makes exploring Museums interesting by combining it with treasure hunts.",-,Malaysia,-,"Travel & Tourism",-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,Yumcious,-,"Yumcious is a community marketplace for home cooked food. Sell what you've cooked, or get amazing food delivered straight to your door.",-,Malaysia,http://yumcious.com,"Food & Beverages",-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,"Zip On",-,"Zip On is a handbag security system which provides a solution against snatch theft. The system includes a wearable remote control, redesigned slide fastener and a main device unit.",-,Malaysia,-,"Information & Communication ",-,-,-,-
"Stanford Go2Market Batch 1","Stanford Go2Market",-,-,"2015 Mar 15, 08:00 AM +08:00","2015 Mar 22, 08:00 AM +08:00",-,-,Zulki,-,"A web and mobile app that is a Biz to consumer (B2C) platform that gives consumers change or rebates for what they perchase in retail stores.",-,Philippines,-,-,-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,1App,-,"1APP is a social app to empower the Rakyat in democracy & politics.",-,Malaysia,http://1app.my,"Information & Communication ",Social,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,AceHope,-,"A platform that connects NGOs, SME businesses, volunteers and public",-,Malaysia,-,Social,-,-,-,-
